age,class_of_worker,education,marital_status,occupation,place_of_birth,relationship,hours_per_week,sex,race,income_above_50k
53,1,16,5,7875,17,0,40,1,1,1
58,1,19,1,4696,18,0,40,1,1,1
60,1,17,3,5490,21,0,40,2,1,0
51,1,16,1,4949,6,0,40,2,1,0
20,1,14,5,4602,12,2,13,2,1,0
27,1,21,5,5967,40,0,40,2,1,0
51,1,11,1,6272,294,0,40,1,1,0
30,1,21,5,3615,43,13,40,2,1,0
23,1,19,5,4759,9,17,8,1,1,0
45,1,21,1,266,13,1,50,1,1,1
63,1,21,1,2316,18,1,9,2,1,0
19,1,19,5,4710,15,16,12,2,1,0
61,1,20,1,2431,37,1,12,2,1,0
32,1,21,1,2459,9,1,40,2,1,0
42,1,19,1,5798,21,0,40,2,1,0
38,1,19,5,6247,6,13,40,1,1,1
27,1,17,3,4188,33,15,40,2,1,0
23,1,19,1,6366,38,0,40,2,1,0
20,1,14,5,4648,36,2,13,2,1,0
34,1,21,5,150,197,13,40,1,6,1
19,1,19,5,2208,38,17,13,1,1,0
39,1,19,1,5541,3,0,40,1,1,0
30,1,21,1,6034,18,1,40,1,1,0
33,1,19,3,5540,39,0,14,2,1,0
38,1,21,1,1456,36,0,40,1,1,1
33,1,21,5,63,38,0,40,2,1,1
43,1,7,5,7806,3,0,40,1,1,1
21,1,16,5,5021,7,2,40,2,1,0
32,1,18,1,6234,38,1,40,2,1,0
23,1,17,5,4164,40,2,40,1,1,0
45,1,21,3,4941,5,0,40,1,1,1
21,1,16,5,4293,23,15,10,1,1,0
50,1,16,1,7645,229,0,60,1,6,1
49,1,21,1,373,4,0,40,1,1,1
49,1,19,1,212,20,0,40,1,1,1
40,1,17,5,7947,37,0,40,1,1,1
40,1,21,1,2559,39,1,40,2,1,0
32,1,21,1,1449,39,0,40,1,1,1
49,1,21,1,73,34,1,40,1,1,1
31,1,21,5,5275,5,0,40,2,1,0
24,1,16,1,5054,23,0,40,2,1,0
48,1,21,1,162,6,0,50,1,1,1
32,1,21,3,1061,43,0,40,1,1,0
30,1,21,1,5131,38,10,40,2,1,0
27,1,21,1,2384,7,10,40,1,1,0
67,1,19,3,5746,29,0,40,1,1,1
52,1,16,1,6263,38,1,40,1,1,1
37,1,22,1,2866,39,1,40,1,1,1
51,1,19,1,395,212,1,40,1,6,1
53,1,19,3,5963,37,0,40,1,1,1
53,1,16,1,7828,34,0,40,1,1,1
32,3,22,1,2542,41,0,40,2,1,0
18,2,21,5,2070,42,16,10,2,1,0
53,1,19,1,402,34,1,40,1,1,1
29,1,21,5,2462,31,0,40,2,1,1
36,1,21,1,1330,41,0,40,1,1,1
19,2,19,5,2110,40,17,12,2,1,0
25,1,21,5,1500,5,13,40,1,1,0
57,1,21,1,3121,23,0,40,2,1,0
57,1,20,1,5188,37,0,40,2,1,0
51,1,16,1,556,33,1,40,1,1,1
50,1,16,1,5038,2,1,40,1,1,1
50,1,19,1,5788,11,1,6,2,1,0
22,1,16,5,4255,6,2,40,2,6,0
31,1,16,5,5455,5,0,40,1,1,0
25,1,22,5,2494,5,13,40,1,6,1
48,1,21,1,1158,35,0,40,1,1,1
40,1,19,1,6214,16,1,40,1,1,0
52,1,16,1,5614,37,1,40,1,1,0
44,1,16,1,7843,9,0,40,1,1,1
37,1,16,1,9273,31,1,40,1,1,0
23,1,19,5,2471,39,2,13,2,1,0
33,1,19,5,7292,36,0,40,1,1,1
26,1,19,1,5501,12,16,40,1,1,0
62,1,18,1,5407,25,0,40,1,1,0
48,1,16,5,7042,19,0,40,1,1,1
27,1,18,1,5818,16,0,12,2,1,0
32,1,21,1,3233,6,0,40,2,1,0
29,1,19,3,6287,51,0,40,1,1,0
45,1,21,1,3168,27,1,40,2,1,1
19,1,16,5,4083,8,2,40,1,1,0
35,1,21,1,1439,207,0,40,2,6,0
28,1,21,5,3458,11,13,40,2,1,1
55,1,18,1,9014,26,0,40,1,1,1
39,1,16,1,9488,40,0,40,1,1,0
25,1,16,5,4108,41,13,40,1,1,0
53,1,19,3,319,34,0,40,1,1,1
55,1,19,5,4242,42,0,40,2,1,0
46,1,17,5,5423,5,0,40,2,1,0
74,1,19,3,4927,42,0,11,2,1,0
30,1,21,1,2091,3,0,40,2,1,0
29,1,16,3,9475,48,0,40,1,1,0
60,1,21,3,2416,28,0,40,2,1,0
29,1,21,1,2538,4,1,40,2,1,0
47,1,21,1,186,41,0,50,1,1,1
49,1,19,5,5950,314,13,40,1,1,1
34,1,21,1,1109,4,0,40,1,1,1
29,1,16,5,5934,45,16,40,1,1,0
28,1,16,1,5747,47,1,40,2,1,0
26,1,16,5,4164,5,0,40,2,1,0
64,1,16,1,4043,44,1,30,2,1,0
53,7,21,1,82,37,0,50,1,1,1
43,1,21,1,1807,18,1,40,1,1,1
26,1,22,5,1741,37,17,40,1,1,0
42,1,22,1,138,39,1,50,1,1,1
63,1,21,5,2998,23,0,40,2,1,0
48,1,19,1,6276,4,1,40,2,1,0
60,1,16,1,5393,18,0,40,2,1,0
25,1,21,5,2383,41,0,12,2,1,0
29,1,16,1,5979,17,0,40,1,1,0
26,1,19,1,2797,39,1,12,2,1,0
29,1,21,5,5305,6,0,40,2,1,0
31,1,21,1,6488,312,9,40,2,1,0
29,1,21,5,810,29,0,40,2,1,1
47,1,21,1,548,38,0,40,1,1,1
42,1,21,5,3187,19,0,40,2,1,1
31,1,10,5,4275,307,2,40,1,8,0
23,1,17,3,4169,17,9,40,2,1,0
51,1,21,3,181,10,0,40,1,1,1
28,1,16,5,8959,28,13,40,1,1,0
56,1,16,1,4199,23,1,9,2,1,0
21,1,13,5,4003,330,2,40,2,6,0
27,1,21,1,2437,39,0,8,2,1,0
31,1,21,5,2721,34,13,40,1,1,0
19,1,16,5,4606,34,2,18,2,1,0
57,1,20,1,3396,40,0,34,2,1,0
30,1,16,5,5919,21,0,40,1,1,0
26,1,19,3,5550,20,15,40,1,1,0
21,1,19,5,5835,37,2,40,1,1,0
46,1,21,5,1126,41,0,40,1,1,1
57,1,16,1,492,37,1,50,1,1,1
58,1,8,1,4905,15,1,40,2,1,0
43,1,21,1,835,35,0,40,1,1,1
40,1,21,3,5706,40,0,40,2,1,1
28,1,19,3,859,26,13,40,1,1,1
59,1,16,1,5636,28,1,13,2,1,0
25,1,21,5,5002,39,0,40,1,1,0
47,1,16,5,8940,9,0,40,1,1,0
60,1,16,1,5347,21,1,40,2,1,0
49,1,21,1,675,6,0,50,1,1,1
26,1,21,5,2199,40,2,12,2,1,0
52,1,16,1,7720,28,0,40,1,1,1
47,1,21,1,577,9,0,40,1,1,1
45,1,19,3,144,5,0,40,1,1,1
19,1,19,5,2660,55,16,11,1,1,0
66,1,21,1,3283,22,0,40,2,1,1
54,1,20,3,233,30,0,40,2,1,1
47,1,19,1,6284,9,1,40,2,1,0
44,1,21,1,332,218,0,40,1,6,1
44,1,16,1,5891,290,1,40,2,8,0
73,1,18,1,3895,16,1,8,2,1,0
49,1,22,3,632,9,13,40,2,1,1
22,1,21,5,2561,12,17,40,2,1,0
54,1,19,1,5422,14,1,40,2,1,0
30,1,19,1,5935,10,0,40,1,1,0
51,1,18,1,5942,40,1,40,1,1,0
56,1,21,1,3857,38,1,40,2,1,0
32,1,21,1,4865,6,0,40,1,1,0
37,3,21,1,2251,11,1,40,2,1,0
27,1,22,5,2354,39,2,40,2,1,0
53,1,19,1,5168,41,1,40,1,1,0
38,2,21,1,2110,40,1,11,2,1,0
57,1,16,3,7482,41,0,40,1,1,1
47,1,21,3,1042,37,0,40,2,1,1
28,1,16,5,6588,45,0,40,2,1,0
24,1,16,5,6023,24,13,40,1,1,0
22,1,14,5,4034,1,2,37,2,1,0
54,1,16,1,6426,33,1,40,1,1,1
51,1,16,1,5221,310,1,40,2,1,0
63,1,16,1,6958,27,0,40,1,1,1
27,1,16,5,4165,41,0,30,2,1,0
44,1,21,1,2823,11,1,40,1,1,1
42,1,21,3,1124,21,0,40,1,1,1
60,1,19,1,195,18,0,40,1,1,1
46,1,21,3,650,32,0,50,1,1,1
42,1,17,1,9023,11,0,40,1,1,0
57,1,20,1,5316,27,1,40,1,1,1
43,1,19,5,4922,5,13,40,1,1,1
21,1,19,5,4734,22,2,13,2,1,0
19,1,19,5,4598,32,2,12,2,1,0
56,1,16,3,161,39,0,50,1,1,1
21,1,14,5,4288,317,16,40,1,8,0
23,1,19,3,2335,39,9,34,2,1,0
52,1,16,1,5977,5,1,40,2,1,0
17,1,18,5,4188,6,17,9,1,1,0
48,1,16,5,6128,42,0,40,2,1,0
57,1,21,1,3100,17,0,40,2,1,1
33,1,21,1,3122,5,1,40,2,1,0
39,1,21,1,860,10,1,40,1,1,1
33,1,21,1,676,38,0,40,1,1,1
52,1,18,3,5273,23,0,33,2,1,0
27,1,20,1,1981,38,1,8,2,1,0
52,1,17,5,6467,23,0,40,1,1,1
29,1,16,1,4740,27,10,40,2,1,0
58,1,16,1,317,20,0,40,1,1,1
59,1,21,1,3300,20,0,31,2,1,0
33,1,21,5,3265,45,0,40,2,1,0
45,1,16,1,7993,35,0,40,1,1,1
57,1,21,1,541,21,1,40,2,1,1
51,1,19,1,4977,223,0,40,2,1,0
27,1,16,1,4116,7,1,9,2,1,0
58,1,19,1,5351,40,0,40,2,1,0
39,1,21,1,1365,215,0,40,1,6,0
60,1,16,1,5942,41,0,40,1,1,0
25,1,16,3,4114,38,0,12,2,1,0
47,1,22,1,2584,38,1,40,2,1,1
30,1,16,1,4206,37,10,40,1,1,0
42,1,21,1,799,38,0,40,1,1,1
18,1,19,5,4525,7,17,8,1,1,0
56,1,16,3,22,40,0,50,1,1,1
44,1,10,1,7689,297,0,50,1,1,1
39,1,21,1,4736,226,0,40,2,6,0
51,1,22,1,3312,7,1,40,2,1,1
23,1,21,5,2112,34,0,40,2,1,1
48,1,16,3,7393,209,0,40,1,8,1
23,1,19,5,5910,9,0,40,2,1,0
36,1,16,5,7974,6,0,40,1,1,1
29,1,19,3,6095,1,0,40,1,1,0
45,1,21,1,3396,24,1,40,2,1,1
38,1,21,1,5065,36,1,40,2,1,0
31,1,19,1,5455,39,1,40,2,1,0
34,1,20,5,5574,42,0,40,2,1,1
21,1,13,5,3954,18,2,40,1,1,0
41,1,21,1,325,37,0,40,2,1,1
35,1,21,1,1231,35,1,40,1,1,1
43,1,19,5,5918,34,0,40,1,1,0
49,1,18,3,5039,39,0,40,1,1,1
18,1,19,5,4610,29,2,12,1,1,0
24,1,14,5,4306,304,16,40,1,8,0
63,1,16,3,4793,13,0,40,2,1,0
53,1,16,1,342,12,0,50,1,1,1
28,1,21,5,2203,29,2,40,1,1,1
27,1,17,3,4098,32,16,40,1,1,0
43,1,19,1,5062,233,0,40,2,6,0
43,1,21,1,912,6,1,40,1,1,1
22,1,10,5,3946,22,17,12,1,1,0
48,1,19,5,5296,38,0,40,1,1,1
48,1,21,1,1156,1,1,50,1,1,1
64,2,21,1,2386,28,0,11,2,1,0
47,1,17,1,7881,39,0,40,1,1,1
55,1,16,1,7353,31,1,40,1,1,1
31,1,19,1,5210,321,0,40,2,1,0
32,1,21,1,2242,7,10,14,2,6,0
20,1,16,5,4144,50,17,9,2,1,0
46,1,19,1,5925,221,1,40,1,1,1
55,1,16,1,5720,20,0,40,1,1,1
20,1,19,5,4682,29,2,10,2,1,0
45,1,22,5,10,2,0,40,1,6,1
25,1,8,5,4142,40,17,40,1,1,0
27,1,16,5,7350,21,0,40,1,1,0
26,1,21,5,5005,5,0,40,1,1,0
49,1,19,1,5950,310,0,16,2,1,0
19,1,19,5,4747,7,2,7,2,1,0
25,1,16,5,4127,214,2,17,2,6,0
61,1,19,1,5803,26,0,40,1,1,1
30,1,19,5,5419,35,13,40,1,1,0
30,1,18,1,5208,306,1,40,1,1,0
23,1,19,5,5150,21,13,40,2,1,0
40,1,21,5,777,5,0,40,1,1,1
25,1,16,3,4040,27,0,40,2,1,0
56,1,19,3,7542,20,0,50,1,1,1
19,1,19,5,2564,24,17,15,2,1,0
44,1,21,1,712,30,0,50,1,1,1
58,1,19,1,4441,25,0,40,1,1,1
41,1,21,1,1115,33,0,40,1,1,1
59,1,20,3,222,23,0,40,2,1,1
28,1,16,5,4240,7,16,40,1,1,0
32,1,19,1,5437,6,1,40,2,1,0
63,2,21,1,1999,38,0,40,2,1,0
59,1,16,3,3988,13,0,40,2,1,0
27,1,19,5,7522,17,13,40,1,1,0
26,1,22,5,3066,9,13,40,2,1,1
48,1,21,1,260,27,1,40,1,1,1
45,1,21,1,64,39,0,40,1,1,1
47,1,20,1,3484,9,1,15,2,1,0
31,1,16,1,5883,307,0,40,1,1,0
38,2,21,1,2212,7,1,40,2,1,1
57,1,16,1,5185,13,0,40,2,1,0
21,1,18,5,4142,20,17,7,1,1,0
52,1,21,1,806,35,1,50,1,1,1
43,1,11,1,4087,312,10,40,2,1,0
48,1,19,1,7084,29,1,40,1,1,1
60,1,19,1,5148,26,1,40,1,1,0
47,1,19,1,190,19,1,40,1,1,1
29,1,21,1,1347,43,0,40,1,1,1
20,1,16,5,6129,22,2,40,1,1,0
24,1,16,5,4102,317,0,40,2,1,0
43,1,16,1,3935,48,1,14,2,1,0
18,1,8,5,6700,45,15,6,1,1,0
56,1,16,1,6309,20,0,40,1,1,0
30,1,19,1,5564,23,0,40,2,1,0
36,1,19,3,4790,34,0,40,2,1,0
51,1,19,1,157,17,0,50,1,1,1
26,1,20,1,5078,35,1,9,2,1,0
43,1,16,1,7884,35,0,40,1,1,0
41,1,21,1,2308,22,1,40,2,1,1
32,1,21,1,2527,6,1,40,2,1,1
30,1,14,5,4202,42,0,12,2,1,0
47,1,21,3,10,23,0,50,1,1,1
35,1,21,5,594,209,0,50,1,6,1
26,1,19,5,4692,42,0,30,2,1,0
52,1,21,1,4534,27,1,40,1,1,1
43,1,16,1,5365,216,1,40,1,6,0
28,1,11,1,4288,303,10,40,1,6,0
35,1,21,1,5566,7,0,40,2,1,0
46,1,21,3,204,36,0,50,1,1,1
25,1,14,5,3889,307,0,40,2,1,0
55,1,16,1,4011,40,1,40,2,1,0
60,1,21,1,412,38,0,40,2,1,1
33,1,21,1,948,6,1,40,1,1,1
26,1,16,3,3916,40,0,31,2,1,0
57,1,16,1,4193,31,0,40,2,1,0
42,1,21,1,10,5,1,40,1,1,1
20,1,16,5,4706,18,2,14,2,1,0
42,1,21,1,3806,30,1,40,2,1,1
23,1,16,1,5236,41,0,40,2,1,0
40,1,21,1,863,225,0,40,1,6,1
33,1,21,5,5500,11,13,40,2,1,0
49,1,16,1,5525,42,0,40,1,1,0
26,1,21,1,2646,1,0,40,2,1,0
40,3,22,1,2435,39,1,40,2,1,1
20,1,19,5,4799,7,2,11,2,1,0
25,3,21,5,2142,10,2,14,2,1,0
32,1,20,1,4986,37,1,40,2,1,0
59,1,20,1,419,18,1,40,1,1,1
28,1,21,1,1105,43,0,40,2,1,0
25,1,14,5,4155,6,2,40,1,1,0
37,1,21,1,5655,39,1,40,1,1,1
56,1,16,1,6163,7,0,40,2,1,0
41,1,21,1,4696,16,0,40,1,1,1
51,1,18,1,148,232,0,40,1,1,1
47,1,9,1,4150,314,1,40,2,8,0
43,1,19,1,4867,237,0,40,1,6,1
48,1,19,1,6210,37,0,40,2,1,1
61,1,16,3,3739,42,0,15,2,1,0
46,1,21,1,1682,4,1,40,1,1,1
35,2,21,1,2027,17,1,40,2,1,0
43,1,21,1,5986,34,0,40,1,1,0
17,1,9,5,4274,37,16,5,1,1,0
56,1,21,1,2433,23,1,9,2,1,0
39,2,21,1,2007,19,1,40,2,1,1
25,1,19,5,5014,36,13,40,2,1,0
30,3,22,1,2442,39,0,9,2,1,0
49,1,21,1,119,12,1,40,1,1,1
23,1,21,5,2426,40,17,14,2,1,0
45,1,20,3,5831,38,13,40,1,1,1
45,1,19,1,6274,1,0,40,1,1,1
40,3,21,1,2493,39,0,40,2,1,0
23,1,19,5,4610,10,17,13,1,1,0
19,1,19,5,4841,42,2,7,1,1,0
53,1,16,1,6190,31,1,40,2,1,1
56,1,21,1,201,6,0,40,1,1,1
20,1,16,5,4626,32,2,12,2,1,0
24,1,21,5,3335,26,12,40,2,1,0
22,1,21,5,2373,4,2,13,2,1,0
29,1,16,3,5478,48,0,40,2,1,0
29,1,18,3,3955,30,0,40,2,1,0
23,1,16,5,4024,27,0,40,2,1,0
29,1,21,5,2205,228,0,40,2,6,0
70,2,21,3,3084,28,0,35,2,1,0
48,1,19,1,129,7,1,40,1,1,1
30,1,19,5,5299,37,0,40,2,1,0
38,1,20,1,5793,36,1,40,2,1,1
56,1,18,3,6360,37,0,40,1,1,1
24,1,16,5,5613,12,13,40,1,1,0
24,1,18,5,3921,4,13,30,2,1,0
36,1,21,1,2175,13,1,40,1,1,1
51,1,19,3,359,32,0,40,1,1,1
40,1,19,1,6407,18,1,40,1,1,1
42,3,21,1,2356,37,0,40,2,1,1
54,1,21,1,190,36,0,40,1,1,1
40,1,21,1,1533,34,0,40,1,1,1
29,1,19,5,6132,38,0,40,1,1,0
58,1,20,1,3025,30,0,40,2,1,0
17,1,14,5,4226,6,2,11,1,1,0
31,1,16,5,5741,9,0,40,2,1,0
59,1,16,1,7505,25,0,40,1,1,1
55,1,19,3,5876,26,0,40,2,1,1
26,1,21,5,2252,36,0,40,2,1,0
41,1,16,1,6110,314,1,40,1,1,0
51,1,19,1,6869,41,0,50,1,1,1
47,1,21,1,10,35,1,50,1,1,1
54,1,18,1,8685,37,1,40,1,1,1
54,1,21,1,10,24,1,50,1,1,1
60,1,19,1,159,11,1,40,1,1,1
45,1,18,5,5666,44,13,40,1,1,1
27,1,16,5,6194,32,0,40,1,1,0
54,1,16,3,8501,33,0,50,1,1,1
18,1,14,5,9220,30,2,8,1,1,0
54,1,16,1,5810,22,1,40,1,1,0
53,1,19,1,4750,39,1,40,2,1,1
39,1,21,1,533,37,1,40,1,1,1
47,1,22,1,116,38,0,40,1,1,1
47,1,21,1,176,4,1,40,1,1,1
39,1,19,1,6398,36,0,40,1,1,1
36,1,16,1,5270,3,0,40,2,1,0
75,2,21,1,2969,37,1,40,1,1,1
50,1,10,5,7992,298,0,40,1,1,1
45,1,21,5,103,39,0,40,1,1,1
47,1,19,3,221,8,0,40,1,1,1
45,1,19,5,6038,9,0,40,2,1,0
65,2,21,1,3338,3,0,33,2,1,0
34,1,21,1,4913,1,1,40,2,1,0
54,1,19,1,5170,22,1,40,2,1,0
52,1,10,3,9467,326,13,40,1,1,1
20,1,14,5,4134,6,16,10,1,8,0
58,1,16,1,4150,27,0,12,2,1,0
39,2,21,3,2508,35,0,13,2,1,0
30,1,19,1,5614,4,0,14,2,1,0
19,1,19,5,2367,35,2,14,2,1,0
33,3,21,1,2680,21,0,40,1,1,1
24,1,16,1,5998,17,1,40,2,1,0
42,1,16,1,4397,7,0,40,2,1,0
17,1,14,5,4673,20,2,5,2,1,0
44,1,19,1,7735,21,0,40,1,1,1
26,1,21,5,2248,38,0,40,2,1,0
50,1,16,1,7347,38,0,50,1,1,1
18,1,19,5,4778,50,2,6,2,1,0
22,1,19,5,5804,10,2,40,1,1,0
57,1,18,1,5842,33,1,40,2,1,0
37,1,21,1,6123,22,0,40,1,1,0
41,1,22,1,2260,201,0,40,2,6,1
45,1,16,1,413,13,1,50,1,1,1
72,1,19,3,5206,24,0,5,2,1,0
30,3,21,1,2359,32,10,11,2,1,0
23,1,19,5,4660,28,2,40,1,1,0
23,1,16,5,3899,3,2,40,2,1,0
55,1,16,1,5746,37,1,40,1,1,0
46,1,16,5,6227,6,13,40,2,1,0
61,1,19,3,5691,22,0,40,2,1,0
56,1,16,3,6278,25,0,40,1,1,0
48,1,21,3,3676,40,0,40,2,1,1
23,1,19,1,5130,40,0,40,2,1,0
53,1,16,3,326,7,0,40,1,1,1
23,1,19,1,2354,7,0,14,2,1,0
32,1,21,1,3264,40,1,40,1,1,1
23,1,16,5,5522,37,2,40,2,1,0
28,1,19,5,6332,5,13,40,1,1,0
25,1,21,5,924,9,2,40,1,1,0
25,1,19,5,5813,14,13,40,1,1,0
25,1,19,1,5883,36,0,9,2,1,0
62,1,18,1,5061,37,1,40,1,1,0
53,1,19,1,153,33,0,40,1,1,1
60,1,20,1,3437,24,0,40,2,1,1
36,1,21,1,5400,46,0,40,2,1,0
36,1,17,5,5897,40,13,40,2,1,0
40,1,12,1,6459,316,1,40,1,1,0
31,3,22,1,2373,8,0,40,2,1,0
27,1,21,3,2000,8,0,40,2,1,0
49,1,18,1,6124,1,1,40,1,1,0
21,1,16,5,4303,19,17,11,1,1,0
21,1,16,5,4701,20,2,40,1,1,0
28,1,19,3,4354,41,16,40,1,1,0
41,1,21,1,628,244,1,40,1,6,1
59,1,20,1,3701,21,0,40,2,1,0
35,1,20,1,5148,49,9,40,2,1,0
31,1,16,3,9347,10,2,40,1,1,0
17,1,14,5,3970,49,2,9,1,1,0
38,1,22,1,937,35,1,50,1,1,1
57,1,16,1,3895,21,9,40,2,1,0
39,1,21,1,3187,4,1,40,2,1,0
59,1,16,1,4202,37,1,40,2,1,0
19,1,19,5,2165,49,2,14,2,1,0
23,1,16,5,4556,26,17,33,2,1,0
54,1,16,5,9352,331,0,40,1,1,1
62,1,19,1,6112,26,1,40,2,1,0
48,1,11,1,4078,305,1,40,2,1,0
57,1,19,1,5575,34,0,40,2,1,1
17,1,19,5,2690,57,2,11,1,1,0
28,1,19,5,5623,7,0,40,2,1,0
18,1,16,5,4227,12,2,10,1,1,0
54,1,16,1,4062,27,1,12,2,1,0
59,1,19,1,218,43,0,40,1,1,1
27,1,19,5,5821,5,2,40,2,6,0
28,1,19,3,3627,36,0,35,2,1,0
19,1,19,5,5168,5,2,40,1,1,0
45,1,22,1,159,38,0,40,1,1,1
26,1,21,5,1176,21,13,40,1,1,0
41,1,21,1,4990,21,0,40,1,1,1
31,1,21,5,601,43,0,40,1,1,1
29,1,21,1,3204,7,1,40,2,1,0
34,1,16,5,7801,4,0,40,1,1,1
51,3,22,1,2440,39,1,7,2,1,0
19,1,16,5,4163,5,2,40,1,1,0
33,1,21,1,1015,26,1,40,1,1,1
39,1,21,1,4541,13,1,40,1,1,0
49,1,19,3,5674,23,0,40,1,1,1
58,1,20,1,223,35,1,40,2,1,1
51,1,22,1,169,22,1,50,1,1,1
48,1,22,1,3062,36,0,40,1,1,1
60,1,16,1,2413,18,1,14,2,1,0
62,1,19,1,4878,38,0,40,2,1,0
61,1,19,3,5394,30,0,40,2,1,0
52,1,16,3,188,34,0,40,1,1,1
59,1,19,1,521,15,0,40,1,1,1
23,1,16,5,3941,56,17,17,1,1,0
25,1,21,5,3144,39,0,40,2,1,0
41,1,16,1,5881,301,1,40,2,1,0
52,1,16,1,7863,35,1,40,1,1,1
35,1,19,1,7621,3,1,40,1,1,1
35,1,19,5,5054,7,0,40,1,1,1
44,3,21,3,2299,36,0,40,2,1,1
57,1,16,1,5761,38,1,40,2,1,0
43,1,22,1,2679,5,0,40,1,1,1
28,1,21,5,3279,34,13,40,2,1,0
72,2,22,1,2247,6,0,40,2,1,1
17,1,19,5,4627,36,17,10,2,1,0
20,1,16,1,4140,306,10,40,2,8,0
23,1,19,5,5005,35,13,40,1,1,0
19,1,18,5,4564,13,16,40,1,1,0
65,1,16,1,4040,37,0,11,2,1,0
37,1,21,1,1011,37,1,40,1,1,1
21,1,21,5,2458,22,16,9,1,1,0
58,1,19,1,6322,24,0,40,1,1,1
61,1,17,1,6103,26,1,40,1,1,0
30,1,21,5,5978,39,13,40,1,1,0
53,1,21,5,541,330,0,40,1,6,1
28,1,21,1,2260,39,0,40,2,1,0
18,1,14,5,4130,4,2,14,1,1,0
23,2,21,5,2128,34,0,40,2,1,0
31,1,21,1,6661,36,0,40,1,1,0
53,1,20,5,281,18,0,40,2,1,1
30,1,21,1,2380,26,10,40,1,1,0
33,3,21,1,2213,15,1,40,2,1,0
35,1,21,1,3097,20,1,40,1,1,1
39,1,22,1,1085,36,0,40,1,1,1
47,1,2,1,5186,288,0,40,1,1,0
47,1,21,1,105,37,1,50,1,1,1
27,1,19,5,5491,32,0,40,2,1,0
28,1,21,5,1762,27,0,40,1,1,1
58,1,21,1,3102,28,1,40,2,1,1
21,1,17,5,4133,5,13,40,2,1,0
46,1,16,3,571,45,0,40,1,1,1
28,1,19,1,4356,10,0,40,1,1,0
46,1,16,1,3995,36,1,14,2,1,0
33,1,21,5,2191,31,0,7,2,1,0
49,1,18,1,10,37,0,40,1,1,1
33,1,21,1,391,41,0,40,1,1,1
56,1,16,1,5967,42,0,40,1,1,0
37,1,21,5,839,35,0,40,1,1,1
26,1,16,5,9275,51,16,40,1,1,0
24,1,19,5,4907,37,2,40,2,1,0
43,1,16,1,5182,233,0,40,1,6,0
28,1,17,5,4161,43,2,40,2,1,0
39,1,21,1,2350,20,0,40,2,1,0
57,1,18,1,4994,39,0,40,2,1,0
50,1,21,5,5272,6,0,40,2,1,1
47,1,16,5,5769,34,0,40,1,1,0
41,1,21,1,5705,21,0,40,2,1,0
56,1,19,1,5805,15,0,40,1,1,1
18,1,19,5,4670,52,16,9,2,1,0
54,1,19,1,5982,41,0,40,1,1,1
33,1,19,3,5369,23,0,7,2,1,0
29,1,16,1,3902,24,0,40,2,1,0
44,1,16,1,4036,298,0,40,2,6,0
42,1,21,1,945,28,0,40,1,1,1
30,1,20,1,5668,7,1,40,2,1,0
26,1,19,5,5415,219,13,40,2,6,0
57,1,16,1,7557,13,0,40,1,1,1
48,1,19,1,148,34,0,40,1,1,1
29,1,16,1,4092,312,1,40,2,1,0
29,1,19,5,5735,37,13,40,1,1,0
48,1,19,5,6604,34,0,40,1,1,1
24,1,21,5,2415,34,13,40,2,1,0
58,1,21,1,3544,24,1,40,2,1,0
55,1,16,1,6460,34,1,40,1,1,1
43,1,21,1,391,41,1,40,1,1,1
19,1,19,5,4791,3,17,34,2,1,0
19,1,19,5,4765,21,2,10,2,1,0
54,1,19,1,5522,14,1,40,2,1,0
57,1,16,1,6607,19,0,40,1,1,0
26,1,16,1,4070,28,9,40,2,1,0
31,1,21,5,1380,8,13,40,2,1,1
50,1,16,1,4221,319,1,40,2,1,0
29,1,21,1,5565,5,1,40,2,1,0
35,1,21,1,784,6,1,40,1,1,1
57,1,16,1,9326,39,0,40,1,1,1
30,1,19,1,4309,12,0,40,1,1,0
40,1,21,1,10,39,0,50,1,1,1
24,1,19,5,4897,12,2,40,1,1,0
34,1,21,1,1832,33,1,40,1,1,1
47,1,22,1,2228,37,1,40,2,1,1
22,1,19,5,4648,4,12,6,1,1,0
26,1,16,5,4002,307,2,40,1,6,0
31,1,19,1,6633,40,1,40,2,1,0
49,1,19,1,5852,38,1,40,1,1,1
19,1,14,5,6917,40,2,40,1,1,0
52,1,16,1,5734,34,0,40,1,1,1
33,1,21,1,2201,18,1,40,2,1,0
34,1,19,5,5378,6,0,40,1,1,1
33,1,19,5,5381,38,0,40,2,1,0
32,1,21,3,1345,20,0,40,1,1,0
27,1,19,3,5233,20,0,11,2,1,0
60,1,19,3,5101,43,0,40,1,1,0
61,1,17,1,4093,18,1,40,2,1,0
21,1,19,5,4763,50,2,11,2,1,0
59,1,18,5,5942,10,0,40,1,1,1
30,1,17,3,4212,32,0,40,1,1,0
30,1,21,1,4678,5,0,40,2,1,0
20,1,19,5,2109,7,16,14,2,1,0
53,1,19,1,5210,9,0,40,1,1,1
28,3,21,5,2276,35,2,9,2,1,0
60,1,19,1,5812,35,1,40,2,1,0
45,1,18,3,299,222,0,40,1,6,1
59,1,16,1,8876,12,0,40,2,1,0
32,1,16,3,8934,40,0,40,1,1,0
31,1,21,5,1471,39,0,40,1,1,1
21,1,14,5,4468,34,16,10,1,1,0
26,1,21,5,2358,6,2,11,2,1,0
48,1,22,3,276,6,0,40,1,1,1
