age,class_of_worker,education,marital_status,occupation,place_of_birth,relationship,hours_per_week,sex,race,income_above_50k
74,1,18,1,3516,4,0,60,1,6,1
41,1,22,5,2094,50,0,37,2,1,0
56,2,21,1,1763,121,0,21,2,2,0
58,1,10,1,6580,75,0,49,2,1,0
31,7,23,3,4055,127,1,28,2,8,1
32,1,20,1,912,46,0,33,1,1,0
31,1,22,3,688,165,0,46,1,1,1
38,1,19,5,2627,40,0,39,1,2,0
33,1,21,1,1501,274,0,39,2,1,0
26,1,12,5,7373,55,1,31,1,1,0
74,1,21,1,7799,1,0,17,2,1,0
37,2,24,5,252,208,0,43,1,8,0
38,7,22,1,1424,14,0,24,1,1,0
34,1,16,5,4970,148,0,56,1,1,0
65,5,18,1,2630,139,0,23,1,1,1
37,1,22,1,3336,30,14,15,2,1,0
43,4,17,5,1497,64,0,34,1,2,0
19,1,15,5,7112,85,17,55,1,2,0
24,1,19,3,3849,178,0,37,1,1,0
31,1,16,1,8926,79,17,33,1,1,0
39,1,19,3,9286,68,0,40,1,1,1
58,1,21,1,473,5,0,6,2,1,0
20,1,22,1,1906,218,8,32,1,1,1
37,1,23,1,7216,115,0,23,1,9,0
47,1,20,1,1158,16,0,27,2,9,0
48,1,21,1,2040,18,0,48,1,1,1
57,6,16,3,7422,3,0,40,1,1,1
45,5,22,2,4275,171,0,58,1,1,0
31,4,21,1,2625,18,0,41,2,1,0
70,1,18,1,1951,22,0,39,1,1,0
23,5,20,3,5798,1,0,42,2,1,0
45,5,19,1,4435,118,4,22,1,1,0
38,6,23,1,611,6,0,54,2,1,0
66,2,21,1,296,11,0,31,2,1,1
42,1,19,5,5921,57,8,48,2,1,1
23,2,19,1,5002,12,1,28,1,1,0
25,2,17,3,8680,21,0,38,2,1,1
80,1,21,4,3769,12,0,58,1,2,1
44,1,20,5,4606,91,0,58,1,1,1
29,2,19,1,2393,67,0,36,1,1,1
37,1,16,1,6226,46,11,47,1,2,0
27,1,21,5,1183,2,13,49,2,1,0
66,1,21,1,6992,5,0,29,2,1,0
41,1,19,5,2514,11,0,36,2,2,0
45,2,20,1,6171,19,0,40,1,1,1
59,1,22,1,8617,25,0,42,2,1,0
41,1,22,3,1617,91,0,38,2,8,1
32,1,18,5,3885,31,0,27,2,2,1
37,3,15,1,1748,1,0,45,1,2,0
67,1,23,1,323,54,0,57,1,2,1
34,6,21,5,7337,51,0,52,1,1,1
69,6,19,1,1340,39,0,38,1,1,0
65,1,11,1,5253,7,0,44,2,1,1
33,6,18,5,7810,6,10,35,2,1,0
42,1,17,1,2219,6,0,51,1,1,0
60,4,23,4,264,92,0,38,1,1,1
69,3,19,1,7606,1,1,33,2,2,0
82,3,22,1,2048,7,0,37,1,1,1
21,3,24,5,1228,21,0,67,1,6,1
31,6,19,1,2833,2,0,49,1,1,1
44,2,15,1,6006,438,0,45,1,8,1
26,1,17,3,129,108,0,27,2,1,1
38,1,21,3,6943,81,5,35,1,1,0
31,1,18,5,498,31,3,28,1,1,0
18,1,17,5,4220,38,8,15,2,6,0
59,1,21,1,685,9,0,30,2,1,0
67,1,20,1,1612,5,0,27,2,1,1
44,2,21,5,4238,46,0,15,2,2,0
56,6,22,1,4769,227,0,17,1,1,1
47,1,21,1,280,43,3,50,2,1,1
55,5,19,5,5061,12,0,57,1,8,0
33,1,21,3,7990,223,0,8,2,1,0
32,1,14,1,303,78,7,18,2,1,0
26,1,22,1,2345,40,0,34,2,1,1
79,4,15,1,8507,131,0,53,1,1,0
20,5,18,5,2593,57,0,47,1,6,0
17,1,19,3,4945,66,6,17,2,9,0
19,6,14,5,3466,3,17,24,2,1,0
29,6,19,1,4987,52,0,18,2,1,1
24,1,23,1,1958,2,0,28,2,1,0
60,1,21,1,5793,26,0,45,2,1,0
50,1,20,1,550,1,0,22,1,1,1
28,1,22,5,1911,70,11,21,2,6,0
22,1,13,1,2797,258,0,28,2,9,0
50,1,18,1,4579,45,0,46,1,8,1
36,1,17,1,5912,91,17,7,1,2,0
54,8,22,1,1327,23,17,29,2,9,0
64,2,23,1,15,10,0,32,2,1,1
35,1,22,3,3111,93,0,31,1,1,0
31,1,16,1,768,34,0,38,2,1,0
78,1,14,1,4607,30,0,30,1,1,1
45,1,19,1,5021,30,0,37,1,1,0
31,1,18,1,5442,58,0,32,1,1,1
63,6,18,1,923,112,0,26,1,1,1
35,1,22,3,4259,7,6,49,1,1,1
24,1,16,5,6973,3,0,54,1,1,0
54,1,18,3,7660,68,1,53,2,1,1
37,1,19,2,5829,154,0,24,1,9,0
55,1,20,5,1203,15,1,41,2,1,1
70,3,16,4,5393,179,0,35,1,1,0
35,1,22,1,7641,159,0,48,1,1,0
42,1,21,1,304,23,0,41,2,1,0
44,3,16,1,6442,1,9,18,2,1,1
40,1,17,1,2091,2,0,37,2,1,1
23,1,18,1,5867,2,15,22,2,1,0
58,1,18,1,4981,31,0,28,2,2,0
21,1,17,5,3886,110,0,20,1,1,0
61,4,23,1,1023,13,0,36,1,1,1
26,1,21,5,3139,231,1,42,2,9,1
23,1,19,5,3444,19,5,20,2,1,0
34,1,14,1,6049,191,0,21,2,1,0
41,2,17,1,3512,32,0,58,2,1,0
22,3,20,5,3602,55,0,23,2,2,0
51,6,21,5,113,104,2,30,2,1,1
30,1,19,3,2344,147,0,41,2,1,1
27,1,19,5,5082,93,0,77,1,2,0
32,1,21,5,2139,343,0,53,1,8,1
42,1,18,1,1086,109,0,24,1,1,0
20,2,15,5,4382,12,0,29,1,1,0
31,4,22,5,307,36,16,37,2,2,1
50,2,16,1,4055,21,0,49,1,1,1
62,2,21,1,109,263,14,50,2,1,1
24,1,19,5,4714,48,1,45,2,1,0
35,1,19,1,3856,191,1,31,2,6,0
42,1,23,1,3741,97,0,36,1,1,0
55,1,15,4,4527,59,0,23,2,1,0
29,1,15,5,8521,19,0,43,2,1,0
49,1,12,1,6675,17,0,25,1,2,0
32,1,22,1,1857,65,0,54,1,1,1
43,1,21,1,2193,48,0,23,2,2,0
42,1,20,1,3462,38,0,43,1,1,0
46,1,17,1,474,22,0,19,2,1,0
48,1,23,1,817,7,0,36,2,1,0
24,1,19,3,6797,20,12,31,1,1,0
25,1,17,5,7299,174,0,55,2,1,1
55,1,16,3,147,80,7,58,2,2,0
32,1,17,3,1981,3,0,23,2,1,0
55,1,14,1,6379,193,0,42,1,1,0
54,1,20,3,2664,33,3,44,2,6,0
39,1,20,5,1337,20,0,45,2,1,1
38,1,22,5,425,10,2,54,1,1,1
59,1,16,1,4257,41,17,33,2,1,0
54,1,15,1,6399,8,0,40,1,1,0
79,2,24,1,1660,129,0,61,1,1,0
29,1,14,1,5952,67,1,27,1,1,1
27,1,17,1,6390,92,0,21,2,1,1
20,1,21,5,1673,1,0,40,2,1,0
63,1,21,1,3193,41,0,35,1,1,1
66,1,21,1,999,171,0,56,2,1,0
41,1,23,3,3909,28,0,53,2,1,1
57,1,15,3,6531,51,0,1,2,1,0
55,3,17,1,5486,37,0,32,1,8,1
36,1,16,1,4755,3,0,28,1,1,0
43,5,23,5,19,31,0,43,2,1,1
64,1,23,1,8527,5,1,53,1,1,0
30,1,20,5,7348,21,0,25,2,3,0
47,1,14,1,3167,33,0,54,1,1,1
65,1,15,1,196,554,0,39,1,1,1
60,3,18,1,4259,39,0,50,2,1,0
29,1,22,1,768,26,0,48,2,6,0
37,2,15,5,3414,3,0,37,1,1,1
22,1,20,3,3690,7,0,43,1,1,0
30,3,19,5,7696,2,15,32,2,1,0
38,1,19,1,117,47,0,38,2,1,0
69,1,21,1,2242,29,0,20,1,1,0
47,2,18,1,5045,15,0,22,2,1,0
21,1,18,5,4583,28,14,47,2,9,1
27,1,21,1,272,104,16,52,1,1,0
36,1,19,1,9561,15,0,53,1,1,1
27,1,17,1,1963,2,0,26,2,1,0
19,1,23,3,1040,8,0,43,2,1,0
49,4,21,5,395,152,0,45,2,1,0
21,3,18,5,8503,1,7,7,1,2,0
69,1,18,1,3615,116,0,57,1,8,1
35,6,19,3,614,3,0,49,1,1,1
26,1,22,5,2853,156,0,26,2,1,0
46,1,9,1,3272,84,0,36,2,1,0
57,2,18,1,199,43,1,28,2,1,0
46,1,21,3,439,48,2,36,1,1,0
23,7,21,3,8891,7,0,13,1,1,1
58,2,21,1,6319,73,0,38,1,1,0
29,3,21,1,1319,12,0,22,2,1,1
34,1,21,1,788,8,0,49,2,1,1
32,2,21,1,1998,11,0,66,2,1,0
27,1,23,5,310,119,0,35,1,1,0
27,1,20,5,1438,18,0,30,1,1,0
29,4,19,5,2305,48,0,27,1,1,0
35,1,19,5,1120,34,5,54,1,1,1
31,7,21,1,2739,51,0,39,1,1,0
46,1,22,1,3651,27,9,46,2,6,1
25,4,19,3,9258,2,0,4,2,1,1
27,2,17,1,7399,11,15,37,1,1,0
29,7,18,1,2909,55,2,36,2,9,0
39,6,22,1,5643,19,0,43,1,1,1
42,2,19,1,2134,9,0,37,2,1,1
25,1,21,1,6058,20,10,20,2,1,0
66,1,17,3,9729,140,0,34,2,2,0
33,1,18,1,3217,4,0,46,1,1,1
40,1,20,1,7386,66,0,49,1,1,0
41,3,16,1,2638,6,6,50,2,1,0
38,5,15,1,8142,76,16,51,1,1,0
40,1,12,1,9055,40,1,42,2,2,0
38,1,20,3,7424,108,0,25,1,1,0
54,3,15,1,9114,46,5,18,1,1,0
30,1,21,5,9143,37,0,26,1,1,1
38,1,14,1,9455,52,0,43,2,1,0
68,1,19,1,453,4,0,40,2,1,1
31,6,16,5,8518,20,0,13,1,6,0
56,1,14,5,2581,400,0,65,1,1,0
33,1,21,5,7543,1,0,34,2,1,0
28,1,16,3,8483,275,5,32,1,6,0
34,1,18,5,5985,41,12,23,1,1,0
22,1,21,1,8462,119,0,23,1,1,0
55,2,21,1,2771,5,0,44,1,1,1
25,1,14,5,8340,29,0,51,1,2,0
44,1,19,3,7866,136,6,33,1,1,0
50,7,21,1,5908,32,0,47,2,1,0
50,1,15,1,9218,10,0,53,2,1,0
25,1,17,5,4148,55,11,38,1,1,0
20,1,11,5,8045,160,17,21,2,3,0
49,3,14,5,4590,191,1,36,1,1,0
35,2,19,5,1833,12,0,43,2,2,0
50,1,19,1,2075,95,0,38,2,1,1
29,4,16,5,987,21,0,33,2,1,0
29,1,19,1,3755,97,0,35,2,2,1
54,3,17,1,5390,2,3,33,2,1,1
31,1,18,1,4723,8,0,46,1,1,0
30,1,14,5,2243,17,0,58,2,6,0
41,1,20,1,3111,35,11,20,1,2,0
53,3,18,3,9417,5,0,48,1,1,1
29,4,22,5,3427,20,1,30,1,1,0
63,2,18,1,5018,327,1,43,1,6,0
27,1,17,5,4235,103,4,40,2,1,1
60,1,18,3,2216,16,0,50,2,1,1
44,7,21,1,2820,2,0,43,2,1,0
64,2,23,1,451,223,0,37,1,1,1
35,1,18,1,4189,141,16,51,1,1,0
32,1,19,1,1800,65,0,59,1,1,1
37,6,16,5,5064,554,0,47,2,6,0
36,1,15,1,1574,123,5,37,1,1,1
47,2,22,1,6039,98,0,36,1,2,1
54,1,17,1,4315,37,0,29,2,1,1
49,6,18,3,4254,17,1,46,1,1,1
44,1,18,4,3580,78,0,46,2,1,0
48,1,21,1,1468,330,0,56,1,1,1
69,7,18,3,3425,167,0,48,1,1,1
83,7,20,1,1385,134,0,24,2,1,0
31,7,20,5,5633,41,0,63,1,1,1
57,6,18,1,5855,11,4,13,1,1,0
21,6,22,5,4798,110,8,34,1,1,1
60,6,19,1,5670,111,0,16,2,1,0
29,1,18,1,6300,82,14,25,2,1,1
30,1,18,1,2995,51,0,42,2,1,1
30,1,18,1,3717,27,0,25,1,8,0
57,1,20,1,2695,20,4,22,2,1,1
68,1,20,1,4854,40,0,40,1,1,0
39,1,19,2,4067,21,0,62,2,1,1
36,1,4,1,6025,27,0,25,1,1,0
73,1,20,1,8560,6,0,27,1,1,1
36,6,22,3,7565,4,0,43,1,1,0
30,7,15,5,2984,240,1,26,1,1,0
25,1,18,5,7090,3,0,33,1,8,0
22,4,11,5,9120,4,0,28,1,1,0
45,1,21,3,2685,2,0,47,1,1,1
43,1,18,1,7027,87,0,57,1,1,1
21,1,23,5,1588,11,0,38,2,6,0
35,1,20,3,700,10,0,50,2,1,0
23,1,16,5,8246,22,1,17,1,1,0
44,2,23,1,2694,71,6,19,2,1,0
50,5,16,1,4547,4,2,18,2,1,0
54,4,21,1,1127,174,0,19,2,1,0
46,6,23,5,4480,92,0,43,1,6,0
39,1,20,1,8078,2,0,35,2,1,1
68,1,21,1,8367,65,0,52,2,1,1
57,3,15,1,3758,240,0,47,1,1,1
57,1,17,5,4052,58,0,52,1,1,1
40,1,21,1,1566,102,0,30,2,1,1
50,3,18,2,4436,17,0,56,2,1,1
31,6,18,5,8328,22,0,28,2,6,0
51,1,17,5,8418,70,0,39,1,2,0
61,6,19,1,4595,21,0,56,2,1,1
52,1,21,1,2361,25,0,50,1,1,0
27,1,21,1,3319,52,1,23,1,6,0
33,1,17,1,6132,16,0,37,1,1,1
21,1,20,3,7991,86,13,37,2,2,0
30,7,21,3,769,3,0,37,1,1,0
57,1,20,1,7313,40,0,57,1,1,1
44,3,23,1,6684,8,0,39,1,1,0
83,5,19,1,4747,98,0,50,1,1,1
38,1,17,1,6856,15,0,46,2,1,0
23,3,22,1,2465,54,0,22,2,1,1
23,1,21,1,6996,70,2,23,1,1,1
33,1,15,5,4337,4,0,42,1,1,0
40,1,20,3,3226,115,0,51,1,1,1
21,1,13,5,1513,68,2,54,2,6,0
24,1,18,1,1279,48,0,36,2,1,0
68,3,18,1,6596,39,0,30,1,1,0
32,1,23,1,4659,5,0,37,1,1,1
54,4,22,1,8086,84,0,32,1,1,1
51,1,13,1,1634,13,1,48,1,6,0
41,1,18,5,3014,26,0,14,2,1,0
34,1,18,1,2265,72,0,49,2,1,1
19,4,20,3,6700,4,17,27,2,1,0
42,1,20,5,1911,82,0,60,1,8,0
48,1,20,1,3416,4,0,49,1,1,1
51,1,17,1,5523,286,0,51,2,1,0
25,1,20,1,3309,63,17,41,2,6,1
62,1,14,5,6860,131,0,57,2,2,1
28,1,23,5,409,47,0,35,2,1,0
66,1,18,3,5056,56,0,19,2,1,0
58,1,22,1,6071,54,0,36,1,1,0
24,2,15,5,4186,155,17,52,2,1,0
92,3,17,1,8562,7,0,36,2,1,0
54,1,20,3,251,37,0,70,1,1,1
29,1,19,1,5398,1,8,21,1,1,0
76,1,17,1,1907,61,0,26,2,1,0
43,1,15,1,5922,5,8,38,1,1,1
21,1,19,5,4180,59,1,34,2,2,0
41,6,21,3,3166,51,16,40,1,1,0
26,4,15,5,2899,24,0,16,1,1,0
61,1,16,1,4823,54,0,42,2,1,0
48,1,19,3,1951,35,0,44,1,1,0
27,1,21,5,2955,37,0,29,2,1,0
36,1,23,1,6031,15,0,45,1,1,1
45,1,18,5,4881,6,0,34,1,1,0
44,2,23,1,279,45,0,28,1,1,0
33,1,18,3,2237,7,0,54,2,1,0
39,1,19,1,9082,216,0,35,1,1,0
27,3,17,5,978,26,0,61,1,1,0
34,1,16,1,7747,95,0,27,1,6,0
42,1,14,1,9724,269,17,34,1,1,0
57,1,20,5,2878,6,0,61,1,9,1
72,1,23,1,1494,4,0,32,1,1,1
60,1,20,1,400,26,0,93,1,1,1
40,1,14,5,7701,20,12,42,1,1,1
27,3,17,5,8369,38,13,12,1,2,0
60,4,19,1,1540,1,0,45,1,1,0
57,2,21,1,2887,23,0,28,2,1,0
37,4,19,1,8496,319,0,35,1,1,1
41,1,20,5,1218,13,0,33,1,1,1
42,1,12,5,7386,385,0,42,2,1,0
70,3,21,5,5152,28,0,32,1,1,0
49,6,20,1,2485,108,0,48,1,1,0
67,1,22,1,671,71,0,46,1,1,1
36,7,20,5,8618,5,0,36,1,1,1
19,4,15,5,7234,9,11,21,1,1,0
39,1,21,5,6412,3,6,49,1,1,0
50,1,17,1,7777,13,0,34,2,1,0
80,3,17,2,1444,66,0,29,2,1,1
31,1,18,1,1617,5,0,58,2,1,1
48,6,18,1,6214,59,12,35,1,8,1
35,1,20,1,4557,30,2,31,1,1,0
51,1,20,5,2920,155,0,43,2,1,0
35,1,17,5,6458,26,0,33,1,1,0
42,1,22,5,2804,1,0,30,2,1,0
57,1,20,5,4210,3,0,46,2,1,1
69,3,19,5,1352,194,0,41,1,1,0
26,1,22,5,3811,5,0,34,2,1,0
34,1,20,1,7304,2,0,28,1,2,0
60,1,18,1,3978,221,0,31,2,1,1
50,1,19,5,7526,12,17,45,1,8,0
29,3,22,5,6364,29,0,41,2,1,1
26,1,22,5,5297,199,0,40,2,2,0
31,5,15,1,8004,10,0,15,2,1,0
63,1,20,1,4303,282,0,51,1,1,1
24,1,22,5,3855,554,0,39,1,1,0
32,1,9,5,6011,132,2,42,1,9,0
79,1,22,1,2919,172,0,71,2,1,1
42,6,24,1,1900,100,0,37,2,1,0
33,1,12,3,2082,18,15,30,1,1,0
33,2,17,3,646,41,13,63,2,1,0
23,1,13,5,5965,179,0,47,2,3,0
29,1,19,5,1647,1,0,38,1,1,1
29,1,15,3,9198,511,0,22,2,1,0
53,1,19,1,3384,13,0,48,1,1,1
50,6,21,1,5283,1,8,43,1,1,0
39,1,1,1,5161,183,0,42,1,9,0
20,3,19,5,6086,10,0,19,2,2,0
61,1,14,1,1852,54,0,56,1,1,1
19,1,19,3,6171,11,17,39,2,2,0
68,1,21,1,4928,38,0,38,1,1,1
46,1,19,3,8105,35,0,48,1,1,0
50,1,22,1,1629,106,0,25,2,1,0
41,2,21,1,4299,8,0,1,2,1,0
17,1,17,5,7844,41,0,25,2,1,0
21,1,23,5,2943,1,0,45,2,9,0
33,1,16,5,9490,195,0,43,1,1,1
55,1,21,1,5767,2,0,24,1,1,0
54,6,23,5,5687,19,0,47,2,1,0
33,3,16,3,6916,26,0,54,2,1,0
22,1,21,1,1509,331,12,53,1,2,0
31,1,14,5,3186,7,0,44,2,1,0
69,1,22,1,1142,1,0,23,1,1,1
46,5,22,1,656,12,0,34,1,1,1
69,1,20,1,8367,2,0,40,2,1,0
40,1,19,1,5611,36,3,68,2,1,0
53,1,19,1,2520,134,3,56,2,1,0
35,1,23,1,5208,12,0,46,1,1,0
40,3,17,1,3803,27,1,9,2,1,0
62,2,21,1,1626,165,0,29,1,1,0
45,1,21,5,6899,80,7,33,2,8,1
22,2,18,3,7430,11,0,62,1,8,0
41,1,19,5,6201,23,0,31,1,8,0
67,1,21,1,2272,37,1,45,2,1,1
39,1,18,5,2266,250,0,38,1,1,0
29,1,21,3,8548,13,14,35,1,1,0
55,1,16,3,4748,264,4,50,2,1,0
47,1,22,5,3577,99,7,37,2,2,0
27,1,19,5,2564,19,14,45,1,1,0
31,1,18,5,7169,16,0,42,1,1,0
24,1,19,3,3478,93,1,28,2,1,0
48,1,19,3,4788,56,0,27,2,1,0
55,1,13,5,8342,101,0,29,2,8,0
27,1,23,5,854,63,2,41,2,1,0
27,1,20,5,6795,31,1,32,1,1,0
35,1,20,1,4796,34,16,33,1,1,0
34,1,20,5,829,11,17,46,2,1,1
32,2,19,1,1951,143,15,37,2,1,0
37,1,20,1,2329,38,9,26,2,1,1
24,1,20,5,5992,2,0,41,1,1,1
39,6,16,1,6245,49,0,45,1,1,0
40,1,20,3,4522,32,2,40,1,1,1
47,3,17,1,3990,17,0,35,1,1,0
58,2,19,1,5311,30,1,65,2,6,0
55,2,22,1,279,1,2,31,2,8,1
73,3,21,3,1223,115,2,57,2,1,0
26,1,22,5,3688,256,0,23,2,9,0
50,6,22,3,2080,177,0,42,1,1,1
43,1,21,5,9830,52,0,29,2,9,1
29,1,12,5,7763,2,3,45,2,2,0
36,1,21,1,7234,22,0,47,2,1,1
37,1,13,1,6131,105,0,28,1,1,0
40,6,22,1,183,2,0,37,1,1,0
43,2,21,5,1026,89,0,38,2,1,0
22,2,15,5,6771,84,9,31,2,1,0
32,1,23,3,6227,22,0,44,2,1,0
67,1,19,1,3334,299,0,46,1,1,0
47,1,22,1,981,3,0,49,1,1,0
43,3,22,3,1108,2,0,42,1,1,0
48,1,23,1,4403,158,0,41,2,1,1
51,2,21,5,126,7,0,28,1,1,0
69,1,21,4,1509,8,0,64,1,1,1
37,2,23,1,49,50,0,25,2,1,1
37,1,20,1,405,11,0,52,1,1,0
54,1,21,5,6250,12,0,45,1,1,0
20,1,19,5,7152,45,12,31,2,1,0
50,1,20,3,7163,45,0,40,1,1,0
37,1,20,1,2749,7,0,56,1,6,0
42,6,16,1,3202,3,0,52,1,1,1
32,1,20,1,3916,15,0,21,2,1,1
59,5,21,3,6137,6,0,26,1,1,1
25,5,12,5,7174,30,5,32,2,1,1
37,1,23,1,4561,69,0,55,1,1,0
41,1,22,5,1275,52,0,25,2,3,1
61,1,21,1,932,116,6,29,1,1,1
41,6,21,1,5557,329,7,31,1,8,0
65,4,16,5,8864,78,0,37,1,8,0
73,7,23,1,1990,105,0,45,1,1,1
34,1,23,1,6080,21,0,43,2,1,1
52,1,20,1,1680,41,0,47,1,1,0
75,6,18,1,2089,15,0,44,2,1,1
21,1,18,5,5552,132,1,49,2,1,0
43,1,18,5,7248,96,3,32,1,2,1
38,1,19,1,1199,228,0,34,1,6,1
61,1,18,1,3689,150,0,51,1,1,1
20,1,15,5,5027,25,1,69,1,1,0
30,1,15,1,8722,37,0,32,1,8,0
37,1,23,5,2230,12,0,49,2,1,1
48,1,17,1,8532,150,0,45,2,1,0
40,1,15,3,1164,14,0,53,1,1,1
70,1,23,1,2294,3,0,31,2,1,0
35,1,19,5,2246,6,0,65,1,2,1
35,3,13,1,3435,68,0,54,1,1,0
53,4,15,1,7181,5,5,47,1,1,0
67,1,16,1,6150,120,0,43,1,8,0
50,4,18,1,6775,76,0,43,1,2,0
47,1,20,4,7095,232,0,14,1,1,0
24,1,11,5,6642,18,13,39,2,6,0
28,3,22,5,2953,172,8,45,2,1,0
47,1,19,1,2074,176,0,55,2,2,0
56,1,21,1,8083,6,4,43,2,1,1
42,1,24,5,722,37,0,33,1,1,1
26,3,20,5,9172,44,0,44,2,1,0
50,1,18,1,2204,4,0,33,1,1,0
24,1,12,5,8383,171,0,30,2,2,0
65,1,9,5,4239,191,0,52,1,8,0
48,1,15,2,5944,3,0,36,1,1,0
54,6,21,1,2298,8,17,23,1,1,1
49,4,15,5,5184,9,4,19,2,1,1
39,1,20,5,5822,160,17,20,1,6,0
60,1,20,5,985,138,0,32,1,1,1
36,1,20,5,4663,132,0,41,1,1,0
24,2,15,1,4671,48,0,33,1,8,0
33,1,22,1,562,244,0,47,1,1,1
56,1,16,1,4746,19,0,29,2,1,0
39,3,20,3,976,129,0,30,2,1,0
35,6,21,5,1486,4,0,55,2,1,0
33,1,15,5,6505,41,0,56,2,1,0
81,1,15,5,7242,1,0,8,2,2,0
70,1,14,3,7109,29,0,61,2,2,0
30,1,23,1,2335,66,0,42,1,1,1
24,4,17,1,6996,62,2,30,2,1,0
24,1,20,1,761,5,0,36,2,1,0
49,1,22,1,2671,114,0,25,1,1,0
21,1,21,1,1359,38,0,51,1,1,0
26,1,19,5,9509,7,0,42,2,3,0
64,1,18,2,8731,3,0,35,2,1,1
63,1,17,5,3605,3,1,25,1,1,1
31,3,23,1,501,121,0,49,1,9,0
54,1,13,5,6980,20,0,52,2,2,1
62,6,14,3,3398,1,2,45,1,1,0
25,3,13,1,7782,5,14,42,1,1,0
67,1,18,1,862,38,0,36,1,1,1
33,1,21,1,810,199,0,54,1,1,1
57,1,19,1,2339,45,0,40,1,6,1
43,2,14,5,9429,6,0,31,2,1,0
46,3,21,5,6174,42,0,38,1,1,0
26,2,19,1,2370,167,0,44,2,1,1
35,1,19,5,4503,18,0,67,1,1,0
52,3,20,5,2228,43,6,52,1,8,1
39,3,22,1,453,142,0,40,2,1,0
21,1,23,1,1042,6,0,42,1,1,1
70,1,18,1,3656,105,0,69,2,1,0
31,1,20,5,6663,29,0,24,2,1,0
40,1,19,1,645,110,0,18,2,1,0
28,1,19,3,1668,40,0,30,2,1,0
47,1,18,1,5787,41,0,21,1,1,0
55,1,22,1,2195,74,0,58,2,1,0
51,4,21,5,3568,2,0,41,2,1,0
53,1,19,1,3264,257,0,62,2,1,0
58,3,21,3,4477,64,0,25,2,6,0
58,6,17,5,1074,25,0,43,1,1,0
47,1,7,5,8529,136,0,37,1,1,1
28,7,19,1,1916,8,6,33,1,1,0
22,1,18,1,4425,2,0,44,2,1,0
49,1,17,1,385,8,0,52,2,6,0
48,1,19,1,5341,53,0,20,2,1,0
42,1,19,5,7497,3,17,32,2,1,0
40,6,22,1,3552,16,3,45,1,1,0
61,1,13,5,4384,285,17,47,2,1,0
48,1,22,3,241,242,10,48,1,1,0
37,1,22,1,340,47,0,47,1,1,0
47,1,11,3,9360,71,0,39,1,2,0
23,7,12,1,4281,55,0,37,1,1,0
32,1,15,1,1738,116,0,50,2,1,1
46,1,22,3,4807,35,0,81,1,1,1
19,2,17,5,6666,226,17,36,2,1,0
41,3,22,5,6027,55,0,48,1,1,1
56,1,16,3,3193,59,0,28,2,1,0
25,1,6,1,6214,104,6,38,1,1,0
32,2,20,5,2166,91,0,48,1,1,0
51,1,19,1,61,50,0,65,1,1,0
48,4,17,1,914,22,2,30,1,1,1
39,5,21,1,8739,25,0,25,1,1,1
41,3,23,5,587,47,5,55,1,9,0
30,3,22,5,1104,1,0,47,1,1,1
51,1,20,3,6108,144,4,38,1,6,1
41,1,19,1,4056,13,2,43,1,1,0
71,1,21,1,1668,73,4,36,1,1,0
67,1,22,2,543,125,0,53,2,1,0
43,1,20,5,2260,10,7,54,1,2,0
67,1,15,1,6836,156,0,31,2,1,0
65,6,22,5,3335,36,11,48,1,1,0
31,1,20,1,2848,16,0,24,2,1,0
75,2,16,1,2852,21,0,52,1,1,1
69,4,18,1,2279,72,15,46,2,1,0
19,4,17,5,6036,43,17,38,2,2,0
60,1,21,1,1586,11,0,40,2,1,1
35,1,22,1,3103,13,2,51,1,1,1
49,1,15,5,8917,2,0,45,2,1,0
50,1,19,5,4571,22,0,42,2,1,0
45,1,18,1,6285,73,1,20,1,1,0
33,1,21,5,5824,176,2,20,2,1,0
45,1,22,1,243,102,0,51,1,2,0
30,1,20,5,5166,10,0,54,1,9,1
47,8,24,1,1185,36,0,54,1,1,1
58,3,22,1,6544,158,0,65,1,1,1
61,1,18,1,2098,101,0,43,1,1,1
63,3,18,5,1004,18,12,51,1,1,1
53,3,18,1,5996,19,0,19,2,1,0
52,4,22,1,923,45,0,45,2,1,0
51,1,24,5,661,50,0,48,1,1,1
35,1,17,1,6117,21,0,33,2,2,0
44,1,13,1,4726,6,2,42,2,1,0
49,1,18,1,4855,15,0,19,2,8,1
50,1,19,1,7679,75,0,45,1,1,1
41,2,23,1,1636,170,0,54,2,1,1
24,1,14,5,6288,231,5,17,1,2,0
34,1,22,1,4145,183,0,27,1,1,0
45,5,19,5,639,188,0,43,1,1,0
42,1,23,1,763,9,0,41,1,1,1
22,1,18,5,1747,147,10,32,2,8,1
71,1,10,1,8859,19,0,41,2,1,0
20,1,19,3,674,7,0,62,2,1,0
42,2,18,1,851,29,17,43,2,1,0
31,1,13,1,7522,92,0,22,1,2,0
26,1,16,1,128,7,0,38,2,1,0
69,1,23,1,417,142,0,58,1,1,1
59,3,19,1,4796,1,0,25,1,1,0
52,1,19,3,1674,54,0,25,2,1,0
29,1,24,5,3582,24,2,43,1,1,1
38,1,18,5,5428,63,0,28,1,1,0
26,1,17,3,3910,18,0,15,2,1,0
33,3,19,1,1439,23,16,30,1,1,1
25,1,19,5,6376,24,17,40,1,1,0
49,7,19,1,4498,33,0,36,2,1,0
48,6,19,1,8171,42,0,16,1,1,0
35,6,21,2,5877,62,0,36,1,1,1
69,6,23,3,1190,18,0,47,2,1,1
36,1,20,5,9511,129,17,40,2,1,0
