age,class_of_worker,education,marital_status,occupation,place_of_birth,relationship,hours_per_week,sex,race,income_above_50k
64,7,16,1,1278,49,0,46,1,1,0
68,5,22,1,432,25,0,61,2,1,1
30,1,21,1,10,14,0,20,2,1,1
59,1,20,3,4812,31,0,11,2,1,0
73,8,17,2,9728,9,0,40,1,9,1
35,2,22,1,2684,48,1,40,2,1,0
34,1,21,1,481,40,0,40,2,1,1
40,3,23,1,3193,22,1,50,1,1,1
33,1,22,5,3576,31,1,40,2,1,0
17,3,19,5,5219,8,16,11,1,9,0
64,1,2,5,3965,226,10,7,1,6,0
25,1,16,5,6014,51,16,48,1,2,0
48,1,19,5,4316,2,0,8,1,9,0
30,1,16,1,5569,12,0,20,1,4,0
63,5,18,1,5170,10,1,40,1,1,0
37,7,24,1,2366,41,0,80,2,1,1
63,4,19,1,4126,36,0,28,1,1,0
25,4,22,5,2469,5,1,40,1,1,0
45,7,16,1,9022,16,0,40,1,1,0
43,8,22,1,5308,4,1,40,2,4,0
18,1,16,1,4547,25,16,13,1,1,0
29,1,16,3,4895,317,0,40,1,1,0
71,1,20,2,5142,47,0,44,1,2,0
37,1,14,2,7284,18,0,53,1,1,1
53,7,19,1,10,38,0,40,1,1,1
26,1,21,1,4900,26,2,31,1,9,0
30,1,16,5,5405,6,0,40,1,2,0
33,1,16,5,4661,37,0,10,2,6,0
42,2,22,1,5999,26,1,29,2,1,0
60,1,20,1,5141,21,0,40,2,1,0
31,2,20,5,2227,15,2,11,2,1,1
65,1,16,2,4706,221,0,40,2,6,0
37,1,21,1,435,39,0,45,1,1,1
52,1,20,1,4820,23,0,40,2,1,0
63,3,22,1,1967,48,1,50,1,1,1
30,1,16,1,7358,37,0,7,1,2,0
35,1,16,5,1047,26,13,40,2,1,0
42,5,22,1,1145,209,1,40,2,6,1
64,1,16,1,3391,227,1,50,2,1,0
42,1,19,4,8709,9,0,29,1,2,0
19,2,18,5,9481,35,16,41,1,1,0
69,6,19,1,4745,5,0,48,1,1,0
20,1,18,5,4057,333,10,40,1,1,0
31,8,16,5,6071,13,17,40,1,1,0
35,5,14,1,7689,2,0,40,1,4,0
60,5,19,1,7136,46,1,40,1,1,1
52,1,10,1,7280,317,0,40,2,8,0
47,1,16,1,7191,147,1,50,1,9,0
51,1,21,1,689,16,0,50,1,1,1
48,7,19,1,2431,46,1,50,1,1,0
33,1,16,4,5330,29,0,40,2,2,0
38,1,16,4,4652,5,0,40,1,2,0
45,2,22,2,5733,17,0,40,2,1,0
49,1,19,5,6793,27,0,40,2,2,0
21,1,15,1,5369,18,2,33,2,1,0
34,1,16,3,9635,35,0,40,1,2,1
34,2,22,1,3306,43,0,14,2,1,1
34,3,16,5,4225,48,2,33,1,3,0
30,1,22,5,2131,217,1,40,2,6,0
62,5,21,1,311,19,1,40,2,1,1
42,5,19,5,2680,10,0,45,1,2,1
70,3,22,1,2181,14,1,40,2,1,0
61,1,23,1,4891,36,1,13,2,1,0
52,1,20,1,4823,17,1,40,2,1,0
61,1,20,1,5709,30,1,50,2,1,0
56,6,16,4,380,374,0,47,1,2,1
48,1,20,1,6117,44,0,40,1,8,1
36,2,21,1,4982,213,0,40,1,1,1
37,3,22,1,2088,216,1,40,2,1,0
41,1,21,1,1396,219,1,40,2,6,0
60,5,21,1,2594,15,0,40,2,6,0
36,3,18,1,4231,24,16,40,2,1,0
58,3,18,1,2202,230,13,40,1,9,0
19,1,16,4,5636,22,16,40,1,2,0
28,1,16,1,4905,232,0,40,2,2,0
65,5,14,5,8166,312,17,47,1,1,1
45,6,21,1,4677,18,1,5,2,1,0
43,1,21,3,8997,27,6,40,1,1,1
36,1,12,3,9276,9,2,40,1,5,1
20,1,16,5,5917,24,2,32,1,1,0
68,1,21,1,3915,51,0,45,1,1,1
18,3,22,1,2082,4,2,9,2,1,0
62,3,19,5,4629,24,1,40,1,9,1
18,1,16,5,1438,8,7,32,1,4,0
46,1,16,1,6433,40,0,40,2,1,0
64,3,16,5,8677,4,0,40,1,1,0
59,1,16,1,4776,14,1,40,2,6,0
65,1,16,4,5059,51,0,6,1,2,0
37,6,16,5,5086,19,17,8,1,1,0
24,1,19,5,5322,10,17,40,1,9,1
60,6,16,1,4663,18,0,50,1,1,0
59,6,16,1,4801,20,0,29,2,1,0
46,1,17,1,1045,199,1,40,2,1,0
31,1,21,1,779,221,5,50,2,6,0
29,5,21,1,2343,17,1,40,2,1,0
17,1,20,5,4688,54,10,19,2,1,0
51,1,21,1,1654,220,1,40,2,6,0
31,1,19,1,3942,23,1,20,2,1,0
24,4,22,5,9830,4,0,40,1,3,0
45,1,24,1,1379,45,0,50,1,1,1
85,8,16,3,4890,34,0,40,1,2,0
62,3,19,2,6191,40,0,46,1,1,1
72,1,24,1,249,40,1,40,2,1,1
58,5,23,1,1534,24,0,60,1,1,1
32,1,21,1,3220,212,1,11,2,6,0
68,1,21,1,5788,39,1,20,2,1,0
44,1,21,5,9035,3,2,40,1,9,0
37,1,21,5,622,30,0,40,1,1,1
19,3,16,5,4148,7,16,28,1,9,0
38,1,20,1,4660,47,1,50,2,1,0
55,3,22,1,2092,5,1,40,2,1,0
60,5,18,1,3530,27,0,59,1,1,1
28,1,16,1,881,19,0,40,1,1,1
26,1,16,5,595,200,13,60,1,9,0
20,3,20,5,9032,11,17,31,1,1,0
35,1,16,3,4700,1,0,40,1,1,0
31,2,21,1,2418,40,1,40,2,1,1
34,1,21,5,3538,208,0,40,2,6,1
52,3,24,1,152,6,0,40,1,1,1
55,3,22,1,2479,37,1,40,2,1,0
56,1,19,1,57,27,1,50,2,1,1
51,1,17,1,8896,39,0,50,1,1,1
61,2,19,1,4625,21,1,20,2,1,0
47,1,20,5,444,6,0,43,1,1,0
50,5,19,1,6422,40,0,50,1,2,1
46,1,19,1,4848,306,1,13,1,8,0
72,2,22,1,2212,218,0,40,2,6,0
30,1,16,5,1138,19,6,40,1,6,1
67,4,24,1,2428,49,1,40,2,9,0
32,1,18,5,5116,25,0,40,1,1,1
70,1,18,3,4833,34,0,45,2,1,0
28,1,23,1,370,38,0,40,1,8,0
63,1,16,4,5687,311,0,40,1,2,0
63,1,21,1,4686,49,1,15,2,1,0
35,6,13,3,4290,317,6,40,2,8,0
18,1,16,5,5261,405,2,33,1,7,0
53,1,20,3,4775,20,0,4,2,1,1
67,1,16,1,4827,48,0,40,2,1,0
34,2,18,5,4266,51,11,4,1,1,0
82,2,22,1,2134,5,1,38,2,1,0
68,3,16,2,4586,80,0,10,1,1,0
39,1,23,1,5776,230,1,41,2,6,1
24,1,16,5,4932,210,6,40,2,6,0
21,3,16,5,4692,25,2,40,1,1,0
50,3,22,1,6197,39,0,50,1,1,1
35,1,16,5,6077,27,0,42,1,1,1
40,1,23,1,3472,392,1,40,2,1,0
53,1,16,1,7920,296,0,53,1,1,1
64,1,14,1,6299,24,10,50,1,1,0
30,1,20,5,972,4,13,33,2,6,0
71,6,19,1,5737,36,0,40,1,1,1
59,4,21,1,3850,30,1,90,2,1,1
33,4,23,1,2557,35,1,40,2,1,1
48,1,16,4,4618,305,0,50,1,1,0
31,3,2,1,2036,9,1,40,1,9,0
58,1,16,3,9655,32,0,40,2,2,0
21,1,18,5,5557,26,16,40,1,9,0
42,1,16,3,6316,50,0,40,2,1,0
20,2,16,5,4850,35,16,8,2,9,0
59,1,20,1,4466,320,1,60,2,6,0
22,1,22,5,1382,5,0,33,2,6,0
21,8,16,5,6496,26,17,10,1,1,0
29,1,19,1,9147,358,0,40,1,5,1
17,1,16,5,4821,52,2,11,1,1,0
21,1,16,5,6154,11,2,40,1,9,1
83,1,20,2,5707,23,0,50,1,1,1
39,6,10,1,9375,314,0,40,1,8,0
57,1,21,1,4711,38,17,30,2,1,0
61,1,16,1,5921,26,5,10,1,5,0
67,6,19,1,2262,35,0,50,1,4,1
27,4,21,5,2438,23,16,33,2,3,0
60,2,23,1,4754,21,1,50,2,1,1
33,5,19,5,6449,8,2,46,1,1,0
68,1,21,1,5746,15,0,25,2,1,0
37,1,21,1,1204,206,1,40,2,6,0
71,6,16,1,2157,47,1,45,2,1,0
35,1,16,5,3684,49,5,40,2,6,0
45,1,20,5,4874,7,0,11,2,1,0
45,1,20,1,3921,230,1,40,2,6,0
28,3,16,5,5024,30,16,10,1,1,0
49,1,20,1,4599,43,1,50,2,1,0
64,1,16,5,4669,20,0,21,2,1,0
51,7,21,1,5508,217,1,20,2,6,0
37,3,21,1,5319,15,1,40,2,1,1
42,1,21,1,468,15,1,40,2,6,0
41,3,20,5,2336,22,1,13,2,3,0
42,5,18,1,6665,41,0,42,1,2,1
58,6,24,1,348,57,1,60,1,1,1
22,7,14,5,5459,22,17,47,1,2,0
39,1,18,2,5571,362,0,40,2,1,1
29,3,19,4,8647,21,0,16,2,1,0
54,3,21,1,4719,14,1,12,2,1,0
52,5,23,1,5392,52,1,61,1,1,0
20,3,16,5,4249,31,17,47,1,1,0
70,6,22,1,4825,5,1,31,2,1,0
42,1,16,3,5518,13,0,40,2,6,0
34,2,16,5,4697,18,2,8,2,1,0
42,1,2,4,5862,324,0,40,1,8,0
24,1,22,5,2371,51,0,32,2,1,1
26,1,21,1,2303,28,1,40,2,1,0
47,2,20,1,6078,20,1,40,2,1,0
66,6,18,3,9682,329,0,50,1,2,1
49,1,20,1,3031,19,1,40,2,1,1
34,1,21,1,3790,219,1,45,2,1,1
59,1,17,3,4845,17,0,40,2,2,1
48,1,23,1,4899,310,0,54,2,3,1
18,8,16,5,5421,28,17,36,1,1,0
19,1,16,5,4750,27,17,27,2,1,0
38,2,21,1,1857,208,1,45,1,6,0
72,6,24,1,159,19,1,43,1,1,1
65,2,22,1,3133,36,0,50,2,1,1
43,3,23,1,3330,24,1,53,2,1,0
29,1,16,1,533,39,0,40,1,2,0
62,5,20,5,8676,51,0,40,1,1,1
58,1,24,1,941,30,0,40,2,1,1
66,4,20,1,2385,41,1,40,2,1,0
66,6,16,1,4889,19,0,10,2,1,1
65,1,21,1,5248,242,1,40,1,6,0
70,4,22,1,1929,23,1,40,2,1,1
19,1,16,5,4693,53,2,46,1,1,0
33,4,21,1,526,32,0,48,1,1,1
37,4,22,1,2256,49,0,20,2,1,0
44,1,20,1,4749,52,1,40,2,1,0
59,6,19,1,8281,322,0,40,1,2,0
37,5,18,5,1593,49,0,40,1,1,1
17,1,16,5,6034,31,2,24,1,1,0
77,1,19,2,8923,34,0,66,2,2,1
66,4,20,5,2011,2,1,32,2,1,0
59,3,20,1,3515,21,0,12,2,1,0
38,1,24,1,4589,15,1,45,2,1,1
49,5,21,1,2177,17,0,40,2,1,1
62,6,19,1,5842,33,0,3,1,1,1
61,6,21,1,5744,5,0,9,1,1,0
62,4,21,1,999,18,1,40,2,1,1
48,1,21,1,3753,390,1,40,2,6,0
23,5,16,5,6137,38,13,20,1,1,1
60,1,16,3,4899,52,0,31,2,1,0
40,1,10,3,9116,301,0,40,1,8,0
43,1,20,5,3961,6,2,40,1,9,0
47,2,20,1,5430,321,0,60,1,1,1
54,6,21,1,362,9,1,45,2,1,0
53,1,21,1,7278,39,1,40,2,1,0
54,1,16,3,4786,27,0,45,2,1,0
35,1,21,5,1113,200,1,40,2,6,1
55,1,16,5,4637,25,0,10,1,1,0
45,1,21,1,7336,26,0,40,2,2,1
42,1,20,1,5553,38,0,40,2,6,0
75,7,19,1,4569,15,1,32,2,1,0
28,4,16,5,2237,18,13,33,1,6,0
36,1,20,5,1263,18,10,40,2,1,0
34,1,21,5,662,206,13,40,2,6,0
24,1,16,5,5346,35,2,40,2,1,0
32,7,21,1,649,151,0,50,1,1,1
52,1,20,1,5574,22,0,40,2,1,1
36,2,21,1,2255,16,1,8,2,1,0
34,5,21,1,99,52,0,40,1,1,1
36,3,18,5,281,208,13,43,1,6,0
50,1,19,1,4592,187,1,40,2,6,0
72,1,21,1,9255,2,10,46,1,5,0
52,2,21,1,4639,15,1,10,2,1,0
70,4,22,1,2471,18,1,40,2,1,0
59,1,16,4,601,16,0,48,2,6,0
68,1,16,2,85,115,0,19,1,1,1
19,3,16,5,6023,9,16,10,1,1,0
42,1,18,1,4260,36,0,40,1,2,1
66,5,19,1,4942,36,0,50,1,2,1
61,2,23,1,180,37,1,33,2,1,0
44,1,20,3,4910,14,1,40,2,1,0
42,1,16,5,1220,32,0,40,1,2,0
41,1,20,1,333,32,1,40,2,6,0
50,7,19,1,7493,23,0,50,1,1,1
34,1,16,1,840,344,1,40,2,6,1
27,1,16,5,4791,44,11,40,2,1,0
19,1,20,5,9277,25,13,33,1,7,0
64,1,20,1,7864,320,1,44,1,1,1
49,1,20,1,3678,91,0,12,2,1,0
63,1,20,2,2215,18,0,40,2,1,1
45,4,24,4,8705,28,0,40,1,2,1
17,1,16,5,5794,8,13,48,1,9,0
56,1,21,5,7253,21,17,46,1,1,1
61,3,19,1,4828,21,1,40,2,1,0
41,1,23,1,3463,13,0,40,2,1,1
43,1,16,1,5179,235,1,40,2,6,0
18,1,16,5,5728,20,2,31,2,1,0
60,2,22,2,2358,17,0,25,2,2,0
56,7,21,1,2928,37,1,82,2,1,0
46,1,16,1,4813,20,1,40,2,1,0
17,1,18,5,6891,1,4,52,1,4,1
59,1,20,1,4814,18,0,40,2,1,0
59,6,16,1,4109,39,0,50,1,1,1
35,5,14,5,9574,23,0,54,1,2,0
55,1,22,3,4098,43,0,40,2,1,0
45,1,21,1,265,22,1,44,2,1,1
46,1,21,1,777,48,0,58,2,6,0
33,3,20,5,8861,24,2,40,1,2,0
57,1,12,5,9112,24,0,40,1,5,0
19,8,16,5,5117,55,17,13,1,1,0
33,5,23,1,675,8,0,40,1,1,1
30,3,18,1,4741,1,1,11,2,1,0
60,1,24,1,218,36,0,50,2,1,1
34,2,22,1,2391,21,1,60,1,1,1
67,5,16,2,9465,42,0,40,1,2,1
39,1,21,1,1040,27,1,50,2,1,1
27,1,20,5,5359,224,13,40,2,6,0
39,1,21,1,598,202,1,40,1,6,1
66,6,20,1,360,51,1,60,2,1,0
39,1,16,1,6387,38,5,36,1,1,0
61,1,14,2,4742,7,0,43,1,1,0
60,2,21,1,305,35,1,50,2,1,0
19,1,16,5,5970,39,2,9,1,1,0
44,1,19,1,9501,322,1,40,1,8,0
48,5,20,1,4346,5,0,21,2,1,0
38,1,16,1,4797,29,0,14,2,1,0
71,6,16,1,4829,27,0,10,2,1,0
62,3,22,1,1964,18,1,31,2,1,0
18,1,19,5,4714,29,2,8,2,9,0
31,1,16,5,4310,231,0,20,2,6,0
26,2,21,1,2734,8,1,46,2,6,0
33,1,16,5,6081,21,13,40,1,7,0
72,2,21,1,1795,19,17,6,2,1,0
53,7,16,3,10,40,0,40,1,2,1
37,1,16,5,3719,12,0,40,2,2,0
41,3,22,1,2410,44,0,40,2,6,0
61,7,16,1,20,16,1,46,1,1,1
64,1,21,4,526,32,0,46,1,2,1
36,8,10,5,5908,305,10,40,1,8,0
62,3,21,5,751,13,1,40,2,1,1
49,7,18,1,3996,75,0,41,2,1,1
62,1,21,1,5630,19,0,40,2,1,1
48,1,17,1,299,49,1,40,1,1,0
39,1,16,5,5788,219,13,40,1,6,0
18,1,20,5,9395,31,17,40,2,9,0
59,4,22,1,659,47,1,50,1,1,0
75,1,20,2,4032,35,0,5,2,1,0
33,1,23,5,1163,19,0,40,2,1,1
56,5,22,1,9494,27,1,24,2,2,0
32,6,14,5,2333,12,10,41,1,8,0
18,1,15,5,9698,50,5,40,1,1,0
58,1,22,1,3813,1,1,20,2,1,0
29,3,21,1,5655,8,1,40,1,4,1
44,1,23,1,385,20,0,50,1,1,1
34,7,21,1,2523,50,0,56,1,1,1
25,2,20,5,2097,41,0,12,2,1,0
29,4,22,1,2046,19,1,45,2,1,0
60,1,18,1,3330,36,1,49,2,1,0
52,1,18,3,6104,52,0,40,2,2,0
39,1,16,5,4682,18,0,12,2,1,0
36,2,21,1,2239,220,1,34,2,1,1
34,2,22,5,2160,40,16,4,2,1,0
56,1,16,1,9468,38,0,40,2,1,1
66,7,20,3,8877,40,0,30,1,1,0
40,1,16,1,6084,19,10,33,2,1,0
31,3,16,5,4815,31,13,8,1,9,0
45,5,20,1,196,20,0,48,1,1,1
42,1,17,5,5595,8,5,40,1,7,0
47,1,24,2,656,38,0,40,1,1,1
52,1,16,3,6431,23,0,9,2,1,0
45,1,24,1,308,7,0,40,1,1,1
60,5,19,1,623,47,1,40,2,1,1
58,3,20,5,9238,5,16,8,1,1,0
19,1,16,5,4654,19,0,9,1,1,0
24,2,16,5,2181,18,2,9,2,1,0
33,1,24,1,642,216,0,40,2,6,1
45,1,14,4,9200,18,0,40,1,6,0
39,6,16,1,6139,41,1,9,2,1,0
39,1,19,1,4884,25,0,45,2,9,1
57,7,21,1,3214,5,1,10,2,2,0
61,3,21,1,5418,24,1,45,2,1,0
46,1,19,5,4738,33,0,40,1,1,1
46,1,23,1,405,27,1,56,2,1,1
28,4,22,3,116,47,0,44,2,1,0
32,1,20,5,6053,315,13,9,1,7,0
34,2,22,1,2445,36,1,20,2,1,0
65,3,20,4,3653,17,0,45,2,1,1
28,1,18,5,2003,12,13,40,2,1,0
58,1,11,1,5725,303,0,40,2,8,0
45,1,16,3,6441,48,0,45,2,1,0
23,3,14,5,9463,23,6,10,1,2,0
34,1,16,1,5586,309,0,50,1,8,1
63,1,20,3,5542,24,0,45,2,2,0
56,1,19,3,9309,31,0,40,1,1,0
29,1,21,5,414,229,0,40,1,6,1
26,1,21,5,2450,23,2,40,1,1,0
48,7,23,1,5920,42,0,68,1,1,1
60,3,20,4,1963,40,0,24,2,6,0
49,7,18,1,9292,23,1,50,1,1,0
17,1,20,5,4813,4,17,44,1,1,0
46,4,22,1,1988,195,1,45,2,6,0
27,2,18,1,2296,18,1,9,2,1,0
36,1,20,5,7187,6,2,55,1,2,0
63,1,21,1,513,19,1,40,2,1,1
56,1,21,1,5939,39,1,50,2,1,0
69,1,20,1,9790,307,1,70,2,2,0
44,7,17,1,513,49,0,40,1,1,0
53,1,21,1,6212,31,0,40,1,1,1
30,1,19,1,9830,27,0,54,1,1,1
17,1,21,5,8963,50,2,40,1,1,0
62,3,23,1,6849,47,0,48,2,1,0
31,1,14,4,4548,23,12,40,2,9,0
43,1,16,1,2321,29,1,49,2,1,0
32,6,19,1,9568,46,0,40,1,9,0
66,1,21,1,1422,10,1,51,2,1,1
63,1,21,2,4812,20,0,40,2,8,0
19,1,16,5,4135,54,16,40,1,2,0
54,3,20,1,2725,33,1,40,2,1,0
32,1,16,1,1363,230,0,40,1,6,0
53,3,21,1,4773,45,0,25,1,1,0
37,1,10,1,4330,318,1,40,1,8,0
34,1,16,1,6779,20,0,40,2,1,1
33,1,16,5,4791,339,0,51,2,1,0
51,1,16,1,4820,38,0,33,1,1,0
33,2,21,5,2599,225,2,7,2,6,0
24,6,16,5,4825,9,16,10,2,1,0
31,2,23,1,4549,21,0,40,2,6,1
34,2,21,1,4784,322,1,46,1,1,1
27,1,16,4,9614,31,0,40,1,8,0
64,1,18,5,173,23,1,40,1,9,1
54,1,22,1,204,10,1,50,2,1,1
40,1,18,5,4686,34,13,40,2,1,0
52,6,16,1,6150,25,1,40,2,3,0
35,1,21,1,5721,25,0,40,1,1,1
20,6,16,5,4016,22,16,11,1,1,0
61,1,19,1,8364,294,0,40,1,8,1
33,1,14,5,2625,23,2,10,2,6,0
19,1,16,5,4617,33,13,11,2,1,0
23,8,16,5,4027,23,6,2,1,1,0
32,3,18,3,5572,20,0,50,1,2,0
56,2,18,1,4912,13,0,40,2,1,0
27,1,20,5,5520,36,13,40,1,1,0
37,3,16,4,9098,54,0,40,2,2,1
51,1,16,4,8938,54,0,40,2,8,0
24,3,16,5,2349,38,2,12,2,1,0
35,1,22,5,593,214,11,50,1,9,0
24,1,23,1,1397,15,13,40,1,1,1
34,1,20,1,1005,210,0,40,2,6,1
18,1,16,5,5717,1,16,31,1,4,0
34,1,16,1,9076,325,0,40,1,5,0
66,5,18,1,426,27,0,40,1,2,1
28,3,21,5,1232,50,17,44,1,1,1
43,1,21,1,1518,49,1,40,2,1,1
59,7,16,1,5550,22,0,40,1,1,1
54,8,18,5,4656,19,17,6,1,1,0
38,3,21,1,2397,11,0,40,2,1,1
62,1,16,3,4164,31,0,40,2,1,0
20,1,16,5,5349,38,16,7,2,2,0
57,1,19,1,4679,22,1,34,2,1,0
32,1,16,3,6083,18,2,40,2,1,0
18,3,16,5,9830,42,2,24,1,2,0
58,1,16,1,6465,27,0,61,2,1,0
35,2,23,1,10,13,0,52,2,1,1
37,1,16,1,6211,22,0,40,2,1,0
27,8,18,5,6360,6,2,32,1,1,0
28,1,19,5,4784,30,17,43,1,1,1
70,1,21,1,6415,19,1,61,2,1,0
38,4,22,1,2111,40,1,20,2,6,0
35,1,20,1,2170,214,1,40,2,1,1
54,7,21,1,5530,207,0,40,2,1,1
22,5,17,5,4843,22,2,40,1,1,0
42,1,20,5,5807,9,0,48,1,1,0
57,1,20,1,3121,28,0,40,2,1,1
59,1,16,3,4857,21,2,40,1,5,0
64,5,19,1,992,20,0,50,1,1,1
55,1,16,4,9282,54,0,40,1,3,1
46,1,20,1,285,23,0,40,1,1,1
17,1,16,5,5490,61,2,56,1,1,0
38,7,21,1,5956,234,0,40,1,6,1
23,1,16,5,4832,20,16,11,2,1,0
63,1,18,2,168,26,0,50,1,1,1
27,6,19,5,5037,3,17,9,1,7,0
61,1,16,1,440,316,0,40,1,2,1
63,6,21,1,413,47,1,47,2,8,0
31,1,16,5,5902,25,0,40,1,6,1
58,1,20,3,6330,5,0,49,1,2,0
66,1,19,1,9224,37,0,46,2,1,0
57,1,16,5,4085,244,0,40,2,9,0
60,3,19,2,4840,40,0,50,1,1,1
51,7,23,1,5209,10,0,45,2,1,0
62,1,20,2,603,23,0,45,1,1,1
56,7,18,1,4705,48,0,50,1,1,0
38,6,23,1,2367,210,1,40,2,6,0
20,3,16,5,4632,417,2,41,1,7,0
66,8,11,1,8927,300,0,24,1,8,0
41,1,21,5,1266,206,0,40,1,7,0
30,1,1,5,1079,48,2,20,2,1,0
45,1,16,4,4763,25,16,40,2,1,0
47,1,21,1,2332,17,1,49,2,1,0
33,6,19,5,1048,23,0,50,1,1,1
62,1,18,3,4649,21,0,47,1,1,1
44,1,19,3,4933,30,0,40,1,2,1
44,1,16,4,9202,398,0,40,1,2,0
22,1,16,5,5968,33,2,50,1,1,0
55,6,21,1,4678,12,1,11,2,1,0
36,1,20,5,4755,18,2,31,2,6,0
64,7,19,2,5558,20,10,50,1,1,1
40,1,16,4,5057,20,0,40,2,2,1
29,1,21,5,5259,27,16,29,2,3,0
44,1,16,3,4843,53,0,40,2,1,0
21,1,19,5,9072,48,2,37,2,1,0
63,1,16,3,6237,49,0,40,1,2,0
64,1,19,2,3984,13,0,45,1,1,1
46,1,19,4,4635,500,0,40,2,2,0
78,1,20,2,4778,20,0,45,2,1,1
40,1,16,5,7485,26,13,40,1,7,0
70,1,23,1,142,35,1,40,2,1,1
36,1,19,3,5585,27,4,40,1,5,0
59,1,16,1,4656,21,0,40,2,2,0
68,1,23,1,983,50,1,40,1,1,1
49,1,20,2,555,27,0,40,2,1,1
62,1,16,2,9260,17,0,24,1,1,1
63,3,17,3,4195,316,1,40,2,6,0
43,1,18,5,4512,410,0,40,2,1,0
29,1,19,3,5734,14,0,40,2,1,0
45,5,19,5,4030,26,0,74,1,2,0
17,1,16,5,5665,11,17,25,1,1,0
62,6,20,1,3906,31,1,40,2,5,0
46,1,16,4,4649,20,0,40,2,2,1
64,1,24,1,5648,33,0,40,2,1,1
51,1,16,3,4235,39,0,5,2,1,0
33,3,22,1,2591,42,1,34,2,1,0
38,7,16,1,4332,1,0,40,1,5,1
63,1,19,1,2203,20,1,40,2,9,1
65,1,20,1,9339,34,0,40,1,1,0
27,1,14,5,4766,1,17,33,1,4,0
61,3,18,1,4113,24,1,34,2,1,0
39,1,22,3,4969,6,0,40,2,5,0
32,1,19,3,4103,16,0,40,2,1,0
41,1,20,4,4822,310,0,40,2,2,0
64,2,21,1,407,2,0,40,1,1,1
65,3,20,1,350,56,0,40,1,1,1
17,1,16,5,9198,49,2,40,1,2,0
66,1,18,1,4322,17,13,7,2,1,0
49,1,19,2,5643,33,0,40,1,9,0
62,1,23,1,347,2,0,40,1,1,1
22,1,18,5,8924,7,17,43,1,2,0
34,3,22,1,2450,14,1,50,1,1,0
66,8,21,1,2440,7,0,42,1,2,0
67,1,19,1,7479,29,0,40,1,2,1
54,1,20,1,673,13,1,45,1,6,1
70,1,19,2,9209,5,0,41,1,1,0
38,1,16,1,6773,31,10,40,1,8,0
39,2,22,5,2307,33,2,9,1,1,0
66,1,18,3,5266,53,0,40,1,1,0
24,3,18,5,8461,27,2,40,2,3,0
30,1,21,5,1201,229,13,40,1,6,0
50,6,16,3,9737,25,0,44,2,8,0
46,1,23,1,551,21,0,45,1,1,1
35,4,22,1,2559,12,1,11,2,6,0
44,4,21,1,2071,30,1,50,2,1,0
50,1,19,5,6871,44,0,55,1,2,1
36,6,18,3,9830,22,0,40,1,2,0
66,7,21,1,151,29,1,61,1,3,1
25,1,18,5,9149,9,2,8,1,1,0
41,2,22,1,2061,181,1,33,1,6,0
63,3,21,1,2561,52,0,40,2,1,0
50,1,21,1,4984,51,1,40,1,1,1
35,2,20,1,4739,49,1,12,2,1,0
43,1,20,5,4736,22,2,20,2,1,0
46,1,16,5,5305,219,0,40,1,6,0
59,3,22,1,2069,85,0,40,1,1,1
62,1,21,1,202,51,1,55,2,1,1
59,5,19,4,5333,51,0,50,1,2,0
72,1,16,3,6250,17,0,45,1,2,1
65,6,19,3,5565,27,0,43,2,2,0
67,8,16,2,6447,32,0,8,1,1,0
28,2,23,1,2291,12,2,40,1,1,1
33,1,19,5,3440,33,0,40,1,1,1
25,1,16,5,5449,18,2,32,2,1,0
48,1,21,1,465,14,1,50,2,3,0
62,6,21,1,2292,11,0,74,1,1,0
46,1,16,4,4827,319,0,45,2,1,0
61,6,21,1,4725,46,1,40,2,1,0
56,1,18,5,3947,33,13,40,1,8,0
26,2,22,5,2150,1,6,8,2,1,0
33,1,21,1,1422,35,0,40,2,1,1
17,1,16,4,8891,34,0,40,1,8,0
49,1,23,1,3540,36,1,25,2,1,1
56,1,19,1,1196,47,0,50,1,1,1
47,7,22,1,5338,95,1,50,1,1,1
20,1,20,5,4703,20,2,24,2,1,0
37,6,22,5,8779,6,0,40,1,9,1
26,1,16,5,7649,15,2,50,1,1,0
27,1,18,5,4961,19,0,40,1,1,0
46,4,21,1,2179,10,1,40,2,1,0
19,1,10,3,9036,29,17,40,1,1,0
33,3,19,5,9830,133,0,20,1,5,0
40,1,21,5,381,17,0,60,2,1,1
54,4,21,1,2501,18,1,40,1,2,0
17,1,18,5,4793,6,10,8,1,4,0
59,1,18,1,119,25,1,40,2,1,1
33,1,18,5,6178,5,0,40,1,2,1
33,4,21,1,2094,26,1,50,2,1,0
47,6,14,1,4690,12,1,77,1,1,0
64,1,18,4,4068,15,0,8,1,2,1
58,1,16,5,7419,2,0,48,1,7,0
70,7,21,2,2203,18,0,25,1,6,1
17,1,16,5,9313,10,16,13,1,4,0
36,2,21,1,2278,348,0,11,2,1,0
43,6,20,1,8998,392,6,40,1,4,0
39,4,19,5,2260,15,0,8,1,1,0
51,6,22,1,2276,21,1,11,2,1,0
32,6,16,1,4155,24,0,54,2,1,0
21,1,16,5,8793,24,2,7,2,2,0
31,1,16,1,3023,25,1,32,2,1,0
22,1,16,3,1606,218,0,50,1,6,1
32,1,23,2,527,28,0,40,2,1,1
66,6,14,3,4654,18,0,10,1,1,0
22,1,17,5,4579,22,2,50,1,1,1
34,1,18,5,4722,39,2,40,2,1,0
22,3,16,5,4127,19,2,39,1,2,0
63,3,18,1,9008,417,0,49,1,2,0
