age,class_of_worker,education,marital_status,occupation,place_of_birth,relationship,hours_per_week,sex,race,income_above_50k
62,1,16,4,120,39,6,40,2,1,0
54,1,20,1,3310,29,0,40,2,1,0
20,1,19,5,1006,48,17,40,1,1,0
30,1,16,5,4130,54,17,6,1,1,0
49,1,16,1,9620,303,0,40,1,1,0
31,1,16,1,9141,6,2,32,1,1,0
32,4,21,1,3300,6,1,40,2,1,0
66,1,18,5,5400,48,0,40,2,2,0
43,1,11,3,7315,303,13,40,1,1,0
25,1,20,5,7750,17,2,40,2,2,0
20,3,19,5,2723,46,2,8,1,1,0
62,1,16,1,4220,39,0,40,1,1,0
30,1,19,1,705,22,0,40,1,1,0
38,1,16,1,9620,39,0,44,1,1,1
64,2,20,1,3255,36,1,32,2,1,0
23,1,16,5,6460,72,5,40,1,8,0
61,1,18,1,5000,36,0,40,2,1,0
57,1,21,1,1010,28,1,45,1,1,1
43,1,16,3,5400,48,13,40,2,1,0
18,1,20,5,3645,303,4,30,2,1,0
18,1,18,5,4720,29,17,15,2,1,0
25,1,16,5,9130,45,0,50,1,2,0
79,1,20,1,3602,42,1,24,2,1,0
55,6,20,1,4251,36,0,30,1,1,1
21,1,19,5,2350,48,0,6,2,1,0
52,1,16,1,5521,17,1,44,1,1,0
39,1,21,1,4040,233,1,40,1,6,0
42,1,18,5,5120,17,13,40,2,1,0
32,2,22,1,120,36,1,40,1,1,1
20,5,16,5,9825,19,17,50,1,1,0
52,5,21,1,3870,36,0,40,1,1,1
20,1,19,5,4621,39,17,15,2,1,0
54,2,20,1,2545,36,1,32,2,1,0
69,3,21,1,3255,149,1,8,2,1,1
46,1,6,1,7810,303,6,40,2,8,0
33,1,16,5,7750,21,13,35,1,1,0
59,1,18,1,5610,23,1,40,1,1,0
28,3,21,1,3870,17,1,50,2,1,1
26,1,16,5,8300,40,2,40,2,1,0
24,6,9,5,4230,313,2,35,2,8,0
55,5,21,1,3255,19,0,60,1,1,1
23,1,19,5,6230,39,12,37,1,1,0
58,2,22,1,2002,25,1,46,2,1,0
45,1,21,1,7315,18,1,40,1,1,0
51,6,16,1,440,303,0,60,2,1,0
66,7,21,1,3255,6,1,65,2,1,1
50,1,16,1,8225,36,1,40,1,1,0
46,1,18,1,4510,8,2,38,2,1,0
33,1,21,3,1031,4,0,50,1,1,1
39,1,19,5,4830,1,0,40,2,2,0
46,4,16,1,8990,36,0,50,1,8,0
58,6,21,4,5240,12,0,50,2,2,1
20,4,16,5,2722,6,2,15,1,1,0
45,1,21,1,4510,233,1,19,2,6,0
43,2,16,3,4251,34,2,40,1,1,0
25,1,21,5,440,48,12,45,1,1,1
21,1,16,5,4720,27,2,35,1,1,0
58,1,16,1,4700,217,0,72,1,6,0
40,1,21,5,5240,72,2,22,2,1,0
27,1,21,5,9645,6,0,40,2,6,0
47,7,21,1,9005,210,0,30,1,6,1
55,1,20,1,5740,45,1,50,2,1,0
57,1,20,1,440,45,0,70,1,1,1
32,1,17,5,3602,36,2,20,2,2,0
53,1,21,1,1021,11,0,45,1,1,1
56,1,20,2,3602,51,0,40,2,1,0
18,1,16,5,5240,2,17,25,2,5,0
75,3,22,1,2360,39,0,1,1,2,0
51,1,16,1,6200,303,0,40,1,1,0
53,1,16,2,7220,42,0,40,1,1,0
35,1,17,3,4600,13,0,40,2,1,1
53,2,22,1,565,28,0,40,2,9,0
39,1,22,1,2310,36,1,50,2,1,0
48,1,21,1,110,36,1,50,1,1,1
22,1,20,5,8710,327,13,40,2,1,0
24,3,16,5,3870,34,2,40,1,1,1
45,1,16,5,6200,1,2,40,1,1,1
31,1,10,5,4110,362,2,20,1,1,0
69,5,24,3,3090,36,0,45,2,1,1
30,1,20,5,8140,38,0,60,1,1,1
22,2,16,5,4600,31,13,20,2,1,0
47,1,19,3,1108,42,0,40,1,1,1
75,1,21,3,5860,39,0,22,2,1,1
45,4,22,1,2310,36,0,50,1,1,1
46,1,16,1,3601,39,0,40,1,1,0
18,1,19,5,3960,6,2,5,1,1,0
33,1,1,5,4720,6,15,35,2,1,0
24,1,18,5,4055,37,0,30,2,2,0
65,1,21,1,530,29,1,40,2,1,1
49,1,16,4,4521,247,0,54,2,6,0
49,1,20,5,3645,22,0,40,2,2,0
46,1,1,5,9130,25,0,13,1,1,0
61,1,23,1,2100,36,0,40,1,1,1
39,2,21,1,2014,209,0,20,2,6,0
34,1,13,2,4220,22,0,30,2,1,0
19,1,16,5,4020,54,2,30,1,1,0
27,1,21,5,4110,17,12,30,1,1,0
51,4,20,1,2861,19,1,40,2,1,0
49,1,11,3,9620,18,6,40,1,1,0
36,1,16,1,7720,217,1,40,2,6,0
57,1,16,3,4700,1,13,50,1,2,0
20,1,19,5,4760,40,2,5,1,8,0
53,1,15,1,9645,39,0,40,2,2,0
36,1,21,1,540,12,0,40,2,2,0
17,1,14,1,4020,37,2,10,1,1,0
43,1,21,1,9130,39,1,60,1,1,1
54,3,21,1,5740,30,1,40,2,1,0
51,1,18,3,8750,42,0,50,1,1,0
49,1,18,5,7750,6,0,45,2,1,1
62,6,22,1,2360,36,1,30,2,1,1
20,4,18,5,4055,6,17,5,1,1,0
26,3,21,1,3645,36,0,40,2,1,0
22,1,21,5,5410,12,2,40,1,1,0
20,1,16,5,4840,303,5,40,2,1,0
44,1,16,1,4140,365,1,40,2,8,0
21,1,19,5,7750,39,2,40,2,2,0
29,2,16,5,4220,27,17,6,2,1,0
19,1,16,5,9130,303,2,99,1,8,0
31,1,18,5,7340,1,2,50,2,8,0
18,1,15,5,4720,34,2,8,2,6,0
72,1,20,1,3310,39,1,40,2,9,1
35,1,20,5,5350,24,2,40,2,1,0
60,6,19,5,2634,27,0,30,1,1,0
32,1,21,1,3255,23,0,20,2,1,0
24,1,15,5,4110,48,12,40,2,8,0
48,6,14,4,4220,303,0,30,2,8,0
58,6,18,1,6260,13,0,45,1,1,1
49,2,21,1,3255,25,0,36,2,1,0
49,1,20,1,5820,25,1,28,2,1,0
20,1,14,5,4760,32,2,40,1,1,0
64,1,16,1,7700,42,0,40,1,1,1
32,1,19,1,6360,18,0,40,1,1,0
42,1,16,3,8740,5,0,40,2,1,0
46,1,21,1,220,42,1,50,1,1,1
60,1,21,1,3256,1,0,45,1,1,1
55,6,22,1,710,4,0,70,1,1,1
26,1,19,5,3603,9,4,36,2,1,0
71,1,20,1,2805,6,0,40,1,1,1
66,1,16,1,9130,19,1,3,1,1,0
50,3,23,1,2100,36,1,40,1,1,1
41,3,20,1,2011,138,0,40,1,1,0
44,1,20,1,800,37,0,40,2,1,0
23,2,19,5,2040,13,2,40,1,1,0
35,1,20,1,5120,233,0,40,2,6,0
49,2,22,5,2040,36,17,99,1,1,0
52,1,22,1,4700,210,0,60,1,6,1
41,1,18,1,410,34,1,40,1,1,1
42,1,20,5,4850,9,2,40,1,1,0
48,5,22,1,20,20,0,65,1,1,1
51,1,23,1,3100,24,1,45,1,1,1
30,1,22,1,4850,36,0,45,1,1,1
24,1,20,5,6200,48,12,48,1,1,0
62,1,16,1,4010,6,1,40,2,1,0
17,1,15,5,5860,22,2,20,2,2,0
59,4,22,3,2310,37,0,40,2,1,1
45,1,19,5,4400,22,0,40,2,2,0
33,1,15,1,410,36,0,30,1,1,0
19,1,19,5,4720,19,2,14,2,1,0
87,1,21,1,1760,6,0,50,1,1,1
54,3,23,1,3090,330,1,80,2,2,1
64,1,18,3,3515,45,0,40,2,1,0
45,7,22,1,440,11,1,40,1,1,1
38,1,17,5,7855,13,0,58,2,9,0
36,1,18,1,4700,26,0,40,2,1,0
25,8,14,5,8810,6,13,40,1,6,0
19,1,19,5,4760,29,0,40,2,1,1
20,1,16,5,5160,26,2,50,2,1,0
46,1,16,1,9130,19,1,40,1,1,1
62,1,16,3,4600,21,8,50,2,1,0
62,4,22,1,2310,36,9,50,1,1,1
42,1,18,1,4110,17,0,30,2,1,0
36,6,21,1,1006,55,1,40,1,1,0
30,1,12,1,6260,303,1,70,1,1,0
73,1,23,2,5740,23,0,10,2,1,0
58,3,19,1,2310,27,0,49,2,1,0
54,1,16,1,2170,17,1,40,2,1,0
49,1,21,3,440,39,0,45,1,1,1
34,1,15,1,6230,53,0,40,1,1,0
22,1,21,5,1430,41,2,6,2,1,0
61,1,18,1,3255,48,1,60,2,1,1
61,1,21,1,3050,23,0,45,1,1,1
60,6,22,1,4220,9,0,12,1,1,1
41,2,16,5,5110,34,2,40,2,2,0
30,1,15,5,9620,303,2,50,1,1,0
73,2,24,1,10,11,0,2,2,1,1
40,1,16,1,4700,27,0,40,1,1,0
43,7,23,1,2100,12,0,50,1,1,1
33,2,16,1,3401,36,2,38,1,1,0
32,1,17,5,4700,44,0,38,2,1,0
50,1,21,1,850,36,1,40,1,1,1
65,1,21,1,2360,48,0,40,2,1,1
50,1,14,5,5610,24,0,40,1,1,0
66,1,19,1,4920,47,1,2,2,1,0
48,1,15,1,8140,2,0,50,1,1,1
63,4,21,1,120,25,0,38,1,1,1
82,4,23,3,3090,25,0,24,2,1,1
57,1,16,1,5240,6,0,50,1,1,1
24,1,16,5,6260,42,2,40,1,1,0
62,1,19,3,5860,25,0,40,2,1,0
64,1,18,1,6305,6,0,40,2,1,1
66,4,16,1,2330,15,8,40,2,6,1
18,1,16,5,9620,36,2,5,1,1,0
46,1,21,5,4930,301,0,50,1,1,1
35,1,1,1,4230,303,12,45,2,8,0
64,1,14,1,3603,45,0,28,2,2,0
58,6,21,2,205,42,0,70,1,1,1
63,1,18,1,9130,110,0,48,1,1,1
50,6,21,1,205,20,0,50,2,1,0
40,3,17,1,4251,6,1,40,1,1,0
37,1,17,1,9130,49,1,40,1,1,0
54,1,20,1,440,39,1,48,1,1,0
55,1,16,5,4255,20,0,60,1,1,1
46,1,22,1,102,16,1,55,1,1,1
80,3,22,1,2205,21,0,20,1,1,1
24,3,16,5,3802,13,0,40,1,2,0
23,1,21,5,4760,36,2,20,2,2,0
58,1,19,1,3421,37,0,60,1,1,0
35,1,21,1,705,6,0,4,1,1,1
32,3,22,5,2014,6,2,40,2,1,0
23,2,21,5,1720,6,15,70,2,1,0
17,3,14,5,2920,1,2,4,1,1,0
57,1,17,1,4750,45,0,40,1,1,1
49,1,21,1,300,37,1,40,1,1,1
38,1,21,3,2001,42,0,30,2,1,0
18,1,16,5,4220,48,2,25,1,1,0
18,1,18,5,9620,48,17,20,1,1,0
59,1,16,1,2545,36,1,38,2,1,0
26,1,19,5,5240,303,0,40,2,8,0
46,1,19,1,4230,303,1,40,2,1,0
49,4,20,1,1105,21,1,40,1,1,0
49,7,21,5,710,17,0,65,1,1,1
30,1,21,1,2320,29,1,48,2,1,0
39,1,21,1,440,19,1,50,2,1,1
50,1,22,1,2330,36,0,35,1,1,0
32,4,19,1,5220,12,1,40,1,1,0
40,1,16,1,5522,303,1,40,1,1,0
57,1,20,1,6200,17,1,60,1,1,1
57,3,19,1,440,6,0,80,1,9,1
23,1,16,1,5940,13,1,35,2,1,0
48,1,23,1,710,6,0,40,1,1,1
30,1,15,5,6230,303,5,40,1,8,0
37,1,21,1,2310,8,0,38,2,1,0
60,1,18,1,440,42,0,70,1,1,1
70,1,20,3,4760,11,0,40,1,1,0
23,1,19,5,4840,23,15,40,1,1,0
32,2,23,1,3090,39,0,60,1,1,1
39,1,20,1,3645,12,0,20,2,1,0
34,1,19,1,4740,26,1,35,2,1,0
53,1,14,4,220,28,2,40,1,1,0
51,1,21,1,5400,36,1,35,2,1,0
25,1,21,5,1360,4,4,50,1,1,0
33,1,21,3,3255,36,0,36,2,6,1
30,1,21,1,3255,29,0,40,2,1,1
54,1,16,1,5720,209,0,35,2,6,1
50,3,16,1,3500,25,1,40,2,1,0
52,1,19,1,1305,34,0,40,1,1,1
28,7,14,5,4251,36,0,15,1,1,0
62,2,19,1,630,50,1,35,2,9,0
39,1,22,1,6230,365,1,40,1,9,0
35,1,15,5,5240,18,0,30,2,1,0
70,3,22,1,2310,17,0,18,2,2,1
63,2,21,1,2040,37,9,10,1,1,0
55,1,18,1,8140,26,0,60,1,1,0
33,1,20,1,5110,21,0,40,2,1,0
18,1,1,5,4230,18,2,8,2,1,0
56,1,20,1,8740,17,0,50,1,1,1
56,1,19,1,8000,26,1,60,1,1,1
29,1,18,5,3515,18,0,40,2,1,0
25,1,19,5,4760,6,2,40,2,1,0
57,1,21,3,2145,36,0,48,2,1,0
60,6,21,1,2850,39,0,12,2,1,0
56,1,21,1,1430,34,1,40,1,1,1
41,1,19,5,860,41,0,40,1,1,1
25,1,20,1,5110,27,1,40,2,1,0
59,4,16,1,9130,42,1,40,2,1,0
71,1,16,1,9130,55,0,40,1,1,0
54,1,16,4,6230,365,10,40,1,8,0
66,1,20,1,9620,49,1,25,1,1,0
24,1,13,5,4510,41,3,30,2,1,0
35,2,22,1,5310,17,0,40,2,2,1
50,1,16,1,4110,364,1,35,2,1,0
63,1,22,1,3160,42,1,40,2,1,1
61,5,22,1,1530,49,0,55,1,1,1
61,5,21,3,820,36,0,40,2,1,1
55,1,16,1,7840,303,1,40,1,8,0
52,6,21,1,800,44,0,40,1,1,1
23,1,16,5,6520,45,2,40,1,1,0
55,1,16,1,5120,56,0,30,2,1,0
51,1,22,1,60,42,1,40,2,2,1
42,1,16,5,6230,4,0,15,1,3,1
61,1,16,5,7750,233,5,40,1,6,0
28,3,21,1,3740,17,0,50,1,1,1
21,1,19,1,9640,312,2,40,2,8,0
64,1,16,1,9130,19,0,60,1,1,1
36,1,22,5,1430,36,7,40,1,1,1
57,1,21,5,1530,26,0,40,1,1,1
60,5,16,1,160,36,0,40,1,1,1
62,1,21,1,800,19,0,41,1,1,1
56,7,20,1,5120,240,1,25,2,6,0
38,1,18,1,5240,451,0,20,2,1,0
59,7,21,1,4920,48,1,50,1,1,0
26,5,16,5,6355,17,12,40,1,1,1
21,1,14,5,4020,42,5,40,2,1,0
65,1,16,1,7340,26,0,24,1,1,1
49,1,22,1,1010,6,0,40,1,1,1
56,3,21,1,2310,13,0,40,1,2,0
68,1,21,1,440,13,0,55,1,1,1
44,1,22,1,2310,34,1,40,2,1,1
44,1,21,1,1021,29,1,40,1,1,1
67,6,18,3,5110,34,0,36,2,1,0
48,1,21,1,10,39,0,40,1,1,1
39,1,20,1,4760,247,5,25,2,6,0
59,1,16,1,5740,36,1,40,2,1,1
30,1,17,4,6515,42,0,25,1,1,0
62,1,20,1,1220,42,1,40,1,1,1
46,2,22,1,110,51,0,40,1,1,1
55,1,22,1,440,301,0,40,2,1,1
59,1,21,1,120,34,1,50,1,1,1
54,2,21,1,5400,48,0,22,2,1,0
54,1,16,1,4030,24,1,30,2,1,0
25,1,21,5,4720,6,2,20,2,1,0
22,1,18,1,4220,5,7,16,2,1,0
23,1,21,5,725,17,2,20,2,1,0
31,1,19,5,4251,72,17,36,1,1,0
71,2,22,1,1360,17,0,60,1,1,1
65,3,22,1,2310,240,0,16,2,6,0
34,6,19,5,7200,40,0,50,1,2,0
32,4,21,1,1530,9,0,40,1,1,1
65,4,22,1,2310,19,1,40,2,1,1
30,6,21,5,2002,48,13,40,1,2,0
50,1,22,1,440,38,0,55,1,1,1
61,3,21,1,3750,6,0,40,1,1,1
27,5,22,1,5600,6,0,40,2,1,0
45,6,19,1,4810,12,0,50,1,1,1
61,1,16,1,4760,28,1,40,2,2,0
30,1,17,1,4110,36,0,45,2,1,0
29,4,23,5,2100,45,12,40,1,1,1
50,1,16,1,9130,44,1,60,1,1,1
33,1,16,1,3930,34,1,36,1,2,0
18,1,16,5,4720,6,2,15,2,1,0
63,1,16,4,9130,12,0,40,1,1,0
39,1,16,1,5260,368,0,40,2,8,0
18,1,16,5,5400,48,2,26,2,1,0
34,1,21,5,136,34,5,50,1,1,1
60,1,19,3,7750,240,13,40,1,6,0
53,1,16,1,4760,19,1,45,1,1,1
24,1,19,5,3930,6,2,40,2,2,0
55,1,20,3,120,6,0,30,2,1,1
63,6,18,1,6230,17,0,40,1,1,0
18,1,15,5,4760,501,2,15,1,1,0
50,1,19,1,3515,48,0,40,2,1,0
19,1,16,5,4020,12,2,20,1,1,0
48,1,21,1,3160,233,1,40,2,6,1
75,6,18,1,7430,165,0,40,1,1,1
57,1,17,1,8320,21,0,32,2,1,0
59,2,16,1,4350,37,1,40,2,1,0
31,7,21,1,4920,207,0,28,2,6,0
58,1,21,1,350,51,0,60,2,1,1
52,1,22,1,350,37,0,60,2,9,1
70,1,16,1,4110,42,1,32,2,1,0
54,1,16,1,5400,55,0,37,2,1,0
51,1,19,1,2014,51,1,30,2,1,0
46,5,21,1,820,36,1,40,2,1,1
56,2,21,1,800,42,0,60,2,1,0
31,4,21,5,3255,6,13,24,2,1,0
58,1,16,1,9142,36,1,40,1,1,1
37,1,16,3,9620,28,7,40,1,1,0
61,1,17,1,5810,12,1,40,2,1,0
27,1,23,1,3000,39,0,46,1,1,0
42,3,18,1,5120,4,1,40,2,1,0
51,5,16,1,6355,48,0,40,1,1,1
69,1,16,1,4920,22,1,20,2,1,0
28,1,11,5,9610,12,17,30,2,9,0
33,3,20,5,3740,55,0,56,1,1,1
64,1,21,3,4540,36,0,99,1,1,0
49,4,21,1,150,48,0,55,1,1,1
59,6,15,3,6260,19,0,30,1,1,0
57,1,21,1,5740,39,1,40,2,1,0
48,1,24,5,1410,128,13,46,2,1,1
41,1,19,1,4210,45,1,40,1,1,1
25,1,16,5,4521,210,12,40,2,6,0
55,1,21,1,1520,54,1,40,1,1,1
51,3,19,1,7210,36,1,47,1,1,0
20,1,19,5,2545,48,2,35,2,1,0
17,1,12,5,4020,2,16,72,1,1,0
44,1,16,3,3500,333,13,60,1,2,0
41,6,20,1,6355,55,0,50,1,1,0
62,1,19,1,2545,36,1,25,2,1,0
37,1,21,5,4700,36,2,45,2,1,0
40,1,21,1,7130,21,0,40,1,1,1
60,2,19,1,1010,5,5,40,2,1,1
45,1,14,1,4020,303,0,40,2,8,0
46,1,22,3,800,27,0,45,2,1,1
34,1,21,5,9610,303,16,40,1,1,0
32,1,21,1,5240,48,0,45,2,1,1
21,1,16,5,5400,36,2,40,2,2,0
25,1,18,5,4522,25,13,30,2,1,0
49,1,20,1,20,38,0,50,1,1,1
63,1,22,1,3258,36,0,40,2,1,1
20,1,19,5,4030,37,17,20,2,1,0
40,1,1,1,340,42,2,42,2,1,0
56,1,16,1,7200,38,0,60,1,1,1
50,1,9,4,9645,303,5,40,1,1,0
62,2,22,3,5400,128,0,35,2,1,0
44,5,21,1,1530,36,1,50,1,1,1
57,1,19,1,1460,27,1,50,1,1,0
43,1,20,1,8225,8,0,52,1,1,0
34,4,21,1,2545,329,1,40,2,9,0
32,1,21,1,1108,210,0,45,1,6,1
66,1,16,1,8255,209,6,24,1,6,0
39,1,23,3,3255,20,0,36,2,1,1
29,1,21,5,4000,26,13,40,2,1,0
58,6,18,1,4510,9,0,5,2,1,0
38,2,18,1,4030,26,1,20,2,1,0
19,2,16,5,8225,12,10,25,1,1,0
52,1,16,1,230,36,1,35,2,1,0
62,1,21,5,4760,36,0,12,2,1,0
38,1,18,1,3255,6,1,40,1,8,0
53,6,21,1,310,28,1,90,1,2,1
47,3,19,1,4600,6,0,20,2,1,0
51,1,21,1,9122,46,1,40,1,1,1
20,2,16,5,3602,42,2,40,2,1,0
58,1,16,4,4110,233,6,40,2,6,0
49,6,21,1,4840,41,0,60,1,9,1
84,1,15,3,5860,42,0,3,2,1,0
36,6,21,1,2910,39,0,60,1,6,1
28,3,22,1,2310,36,0,80,2,1,1
37,1,19,1,6355,8,0,40,1,1,1
37,2,22,1,110,49,0,50,1,1,1
60,2,10,1,4710,303,8,40,1,1,0
40,1,21,1,310,39,0,60,2,1,1
29,1,16,1,9645,8,1,40,2,1,0
24,1,16,5,9130,48,0,50,1,8,1
53,6,20,1,4760,18,0,40,1,1,0
19,1,18,5,4110,28,17,15,2,1,0
30,1,19,3,5400,45,0,40,2,1,0
46,3,22,1,2545,165,1,20,2,1,0
53,1,20,5,4020,45,0,30,1,1,0
30,1,21,1,4655,34,1,20,2,1,0
31,2,16,1,7315,42,1,40,1,1,0
38,1,21,5,5240,6,13,40,2,2,1
42,1,20,4,410,24,0,48,1,1,1
38,1,16,3,4655,207,0,40,2,6,0
36,1,21,1,4850,48,0,50,1,1,1
43,1,11,1,8140,210,5,35,1,6,0
42,1,21,5,2100,15,0,40,2,6,1
24,1,20,1,410,49,1,36,2,1,0
59,7,22,1,710,39,1,45,2,1,0
32,1,22,1,2310,48,0,40,2,2,1
26,1,22,5,4820,207,0,40,2,6,0
22,1,19,1,5165,36,1,40,2,8,0
20,1,19,5,5400,4,2,40,2,1,0
64,1,16,1,4600,55,1,40,2,1,0
38,1,21,3,750,22,0,40,2,1,1
59,1,22,1,1410,53,1,60,2,2,1
45,7,21,1,4850,12,0,5,2,1,0
59,1,18,1,9130,5,0,40,1,3,0
61,4,21,5,800,39,0,40,1,1,1
21,1,16,5,1108,25,2,40,2,1,0
52,1,21,1,540,21,1,40,2,1,1
39,1,17,1,1530,39,0,40,1,6,1
70,1,24,1,4920,212,0,60,1,1,0
59,2,20,1,5740,39,0,40,2,1,0
43,3,24,1,2006,6,0,40,1,1,1
73,7,16,1,5120,45,1,15,2,1,0
43,1,16,5,4240,37,0,40,1,2,0
44,1,20,1,2310,12,0,20,2,1,0
24,1,20,5,3421,42,0,36,2,1,0
60,1,16,5,9130,18,0,45,1,1,1
46,3,19,1,6010,53,0,40,1,3,0
44,1,22,1,440,6,1,60,2,6,1
33,1,21,5,1006,36,0,70,1,1,1
43,3,16,1,5820,13,0,47,2,2,0
39,1,24,1,2100,24,0,70,1,1,1
30,1,20,1,5260,6,1,45,2,1,0
71,1,16,1,9645,36,1,20,1,1,0
37,7,16,1,2910,37,1,30,2,1,0
38,3,22,1,2330,44,0,35,2,1,0
42,1,16,1,4720,42,1,18,2,1,0
37,4,21,1,2320,1,1,40,2,1,0
69,1,14,2,9600,45,13,31,1,2,0
65,6,21,1,1430,48,1,5,1,1,1
37,6,18,5,5860,303,0,40,2,8,0
55,6,15,1,4020,32,0,50,2,1,0
52,1,21,1,6765,6,1,32,2,1,0
57,1,18,1,3640,42,0,40,2,1,0
73,1,19,1,600,42,0,40,1,1,1
63,1,23,1,3010,22,0,25,1,1,1
77,1,16,1,9645,48,0,23,1,1,1
46,1,16,1,7700,26,0,40,1,1,1
55,1,20,1,9130,18,0,60,1,1,1
58,1,21,1,140,21,1,55,1,1,1
48,1,19,5,800,1,2,42,2,1,0
41,1,9,1,9130,303,0,40,1,1,0
31,7,16,5,3602,39,0,16,2,2,0
42,1,20,1,7315,48,1,60,1,1,1
41,3,22,1,2310,25,1,60,2,1,0
52,1,19,1,9640,206,1,40,1,9,0
44,1,21,1,735,138,0,60,1,1,1
38,5,22,1,2310,18,1,40,2,1,1
37,2,19,1,2040,22,0,25,1,2,0
20,1,16,5,4760,37,12,10,2,1,0
36,1,21,5,5165,4,0,40,1,1,0
28,1,18,5,3630,6,13,20,1,1,0
46,1,24,1,52,39,0,55,1,1,1
28,1,17,5,4020,42,0,25,1,1,0
73,4,16,2,4020,42,0,40,2,1,0
28,1,23,5,3090,26,2,50,2,1,0
38,1,21,1,630,28,0,45,1,1,0
61,4,19,2,7340,17,0,40,1,1,1
43,7,21,1,800,42,0,20,2,1,0
41,1,24,1,1760,362,1,60,1,1,1
19,1,19,5,5240,41,2,50,2,1,0
52,1,1,3,6260,25,10,40,1,1,0
55,1,16,1,5240,36,1,40,2,1,0
17,1,13,5,4720,9,2,20,1,1,0
33,2,16,1,310,47,0,40,2,1,0
66,1,20,1,3255,17,1,12,2,1,0
50,4,22,1,1006,18,0,50,1,1,1
55,1,17,3,9620,13,15,26,2,1,0
54,1,16,3,6355,6,0,40,1,1,1
62,7,13,1,440,26,1,50,1,1,0
54,1,21,1,3050,36,1,40,1,1,1
57,1,21,1,1021,37,1,50,1,1,1
50,2,18,3,420,17,0,54,2,1,0
37,1,16,5,4020,36,2,35,1,1,0
46,1,18,5,9620,39,0,50,1,9,1
39,1,17,5,4020,13,13,35,1,2,0
71,7,24,1,137,6,1,55,2,1,0
35,6,21,3,410,247,0,20,2,6,0
46,1,18,1,8990,37,0,35,2,1,0
73,1,22,1,4700,48,0,40,1,1,1
71,1,14,1,6230,25,0,40,1,1,1
52,1,19,3,8990,6,0,32,2,2,0
55,1,20,3,9130,162,0,40,1,1,0
38,1,21,1,110,26,0,45,1,1,1
48,1,21,1,910,207,0,40,1,6,1
40,6,16,1,6230,55,1,35,1,1,0
61,1,19,1,9130,8,1,40,1,1,0
57,2,16,1,3300,51,0,40,2,1,0
79,2,16,1,2040,42,0,50,1,1,0
42,1,22,1,5240,17,1,50,2,1,1
45,1,19,1,1006,28,0,50,1,1,1
62,2,21,2,3255,55,0,30,2,1,0
19,1,16,5,9645,205,10,40,1,6,0
41,3,22,1,3230,13,1,40,2,1,1
40,6,16,5,7200,17,2,70,1,1,0
41,1,16,3,20,26,0,50,1,1,1
26,3,21,5,2205,36,2,20,2,2,0
79,4,19,1,2100,21,0,24,1,1,1
33,6,21,1,2910,48,0,15,2,1,0
20,1,19,5,1970,39,17,40,2,1,0
45,2,22,1,440,48,0,45,1,1,1
61,2,24,2,2205,30,0,3,2,1,1
54,2,6,1,4020,303,1,25,1,1,0
34,1,15,5,4251,303,0,40,1,9,0
21,2,19,5,2040,217,17,4,2,6,0
24,1,16,5,1021,9,2,40,1,3,0
27,1,16,5,4720,13,0,30,1,1,0
24,1,16,5,3602,47,0,30,2,2,0
72,1,21,1,710,34,0,12,1,1,1
62,6,21,1,3601,207,1,24,2,6,0
45,1,21,1,910,18,0,45,1,1,1
54,4,18,3,3602,41,0,8,2,1,0
68,1,15,2,9130,42,0,35,1,1,0
31,2,22,5,420,25,0,40,1,1,0
20,5,16,5,9825,8,17,40,1,8,0
38,2,21,1,3150,138,0,25,2,1,0
60,1,16,5,9122,36,0,48,1,1,0
61,3,21,1,4130,34,1,15,2,1,0
60,1,16,1,9620,6,0,40,1,1,0
26,1,16,1,4230,314,0,40,2,8,0
65,1,21,2,9150,48,0,4,1,1,1
33,1,21,5,440,42,2,38,2,1,0
40,1,19,1,3500,49,2,36,2,1,0
59,1,19,1,5740,42,0,38,2,1,0
39,1,16,3,3602,48,10,40,2,2,1
48,2,21,1,1050,51,0,40,1,1,1
64,1,10,5,3601,329,0,30,2,8,0
26,1,16,5,4340,72,10,40,1,8,0
45,3,22,1,2320,1,0,40,2,1,0
56,6,21,1,410,45,0,40,1,1,0
61,1,22,1,1006,51,1,40,2,1,1
32,1,20,5,7340,36,0,40,1,1,1
55,7,16,1,6260,8,1,40,1,1,0
55,1,16,1,9600,39,0,42,1,1,1
72,7,19,1,4330,53,0,32,1,1,1
36,2,20,5,830,303,0,65,2,6,0
57,1,16,1,6050,303,0,42,1,8,0
60,1,16,1,7810,312,0,40,1,8,0
53,1,21,1,2600,39,1,40,1,1,1
18,1,14,5,4030,53,2,15,1,9,0
19,1,16,5,1555,26,2,40,1,1,0
59,2,16,3,4720,217,6,40,2,6,0
27,1,16,1,5240,4,0,40,2,1,0
44,1,21,1,5710,210,1,40,2,6,1
54,1,21,3,3602,6,0,50,2,1,0
42,1,16,1,8335,303,1,24,2,5,0
65,1,20,1,3255,39,1,24,2,1,1
37,2,22,1,1760,163,0,40,2,1,1
37,1,19,1,9130,9,0,65,1,1,1
59,1,20,3,9720,33,2,40,1,1,0
68,1,21,3,3602,1,0,40,2,2,1
51,1,21,5,735,26,0,50,1,1,1
35,3,21,1,1530,12,1,40,1,1,1
46,1,16,1,3640,56,1,28,2,1,0
46,4,19,1,5140,36,1,50,2,1,0
58,1,20,1,7430,19,1,40,1,1,0
18,1,16,5,5240,39,17,20,2,1,0
58,2,19,1,420,45,1,15,2,1,0
